dataset,metric,nli,nli_weight,avg
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.5,0.7844855679702047
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.6,0.7894855679702047
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.7,0.7941177839851022
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.8,0.7953677839851023
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.9,0.7991666666666667
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,1.0,0.8525
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.0,0.2867295158286778
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.1,0.34603584729981374
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.2,0.4095879888268157
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.3,0.5023324022346368
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.4,0.5480912476722533
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.5,0.5663500931098696
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.6,0.5751489757914339
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.7,0.5912267225325886
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.8,0.6009078212290503
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.9,0.6281866852886405
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,1.0,0.8574511173184357
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.0,0.2867295158286778
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.1,0.3344413407821229
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.2,0.3834823091247672
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.3,0.4359567039106145
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.4,0.4664711359404097
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.5,0.47818668528864067
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.6,0.48573556797020484
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.7,0.4961522346368716
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.8,0.5024022346368716
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.9,0.5174511173184357
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,1.0,0.8525
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.0,0.3340153631284916
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.1,0.5158612662942272
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.2,0.5750512104283053
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.3,0.61237895716946
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.4,0.6278933891992551
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.5,0.6446578212290502
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.6,0.6568389199255121
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.7,0.6707355679702048
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.8,0.6862011173184356
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.9,0.7107844506517691
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,1.0,0.8574511173184357
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.0,0.3340153631284916
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.1,0.4826233705772813
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.2,0.5202700186219739
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.3,0.5457355679702048
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.4,0.5594855679702049
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.5,0.5674022346368716
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.6,0.5736522346368716
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.7,0.5816177839851024
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.8,0.5887011173184359
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.9,0.59875
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,1.0,0.8525
