dataset,metric,nli,nli_weight,aggregation,level,correlation,coherence,consistency,fluency,relevance,avg
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.5,mean,system,kendall,0.5147058823529411,0.5294117647058822,0.46494781490855003,0.49999999999999994,0.5022663654918433
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.6,mean,system,kendall,0.3676470588235294,0.6176470588235293,0.5092285591855548,0.4705882352941176,0.49127772803168274
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.7,mean,system,kendall,0.2794117647058823,0.6470588235294118,0.5092285591855548,0.4411764705882352,0.46921890450227105
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.8,mean,system,kendall,0.24999999999999997,0.6470588235294118,0.479708063000885,0.41176470588235287,0.44713289810316237
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.9,mean,system,kendall,0.2205882352941176,0.6176470588235293,0.479708063000885,0.3823529411764705,0.4250740745737506
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,1.0,mean,system,kendall,0.10294117647058822,0.588235294117647,0.4206670706315453,0.2647058823529411,0.3441373558931804
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.0,max,system,kendall,0.4411764705882352,-0.044117647058823525,0.18450310115418653,0.3676470588235294,0.2373022458767819
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.1,max,system,kendall,0.6323529411764706,0.2647058823529411,0.4354273187238802,0.6176470588235293,0.48753330026920527
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.2,max,system,kendall,0.6911764705882353,0.2941176470588235,0.46494781490855003,0.676470588235294,0.5316781301977257
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.3,max,system,kendall,0.7058823529411764,0.30882352941176466,0.479708063000885,0.6617647058823529,0.5390446628090447
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.4,max,system,kendall,0.6470588235294118,0.45588235294117646,0.5092285591855548,0.6617647058823529,0.568483610384624
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.5,max,system,kendall,0.5294117647058822,0.5441176470588235,0.5387490553702247,0.6029411764705882,0.5538049109013796
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.6,max,system,kendall,0.41176470588235287,0.6323529411764706,0.5830297996472293,0.5735294117647058,0.5501692146176896
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.7,max,system,kendall,0.3823529411764705,0.6617647058823529,0.5830297996472293,0.5441176470588235,0.5428162734412191
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.8,max,system,kendall,0.338235294117647,0.7058823529411764,0.5977900477395643,0.4705882352941176,0.5281239825231263
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.9,max,system,kendall,0.2941176470588235,0.7205882352941176,0.5830297996472293,0.4264705882352941,0.5060515675588662
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,1.0,max,system,kendall,0.2352941176470588,0.6617647058823529,0.5535093034625596,0.39705882352941174,0.46190673763034573
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.0,mean,system,kendall,0.48529411764705876,0.1764705882352941,0.3763863263545405,0.49999999999999994,0.3845377580592233
