dataset,metric,nli,nli_weight,aggregation,level,correlation,coherence,consistency,fluency,relevance,avg
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.6,None,system,kendall,0.49999999999999994,0.39705882352941174,0.39114657444687545,0.6029411764705882,0.47278664361171885
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.7,None,system,kendall,0.4264705882352941,0.41176470588235287,0.34686583016987066,0.5294117647058822,0.42862822224834995
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.8,None,system,kendall,0.41176470588235287,0.39705882352941174,0.30258508589286587,0.48529411764705876,0.3991756832379223
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.9,None,system,kendall,0.3529411764705882,0.39705882352941174,0.2435440935235262,0.39705882352941174,0.3476507292632345
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,1.0,None,system,kendall,0.10294117647058822,0.3235294117647059,0.1697428530618516,0.14705882352941174,0.18581806620663938
summ,SUPERT_default,NLI1Score_monolingual,0.0,None,system,kendall,0.14705882352941174,0.6029411764705882,0.46494781490855003,0.2794117647058823,0.37358989490360806
summ,SUPERT_default,NLI1Score_monolingual,0.1,None,system,kendall,0.16176470588235295,0.6176470588235293,0.45018756681621513,0.2941176470588235,0.38092924464523026
summ,SUPERT_default,NLI1Score_monolingual,0.2,None,system,kendall,0.2205882352941176,0.6470588235294118,0.479708063000885,0.3235294117647059,0.41772113339728006
summ,SUPERT_default,NLI1Score_monolingual,0.3,None,system,kendall,0.2205882352941176,0.6470588235294118,0.45018756681621513,0.2941176470588235,0.40298806817464206
summ,SUPERT_default,NLI1Score_monolingual,0.4,None,system,kendall,0.1764705882352941,0.6911764705882353,0.4354273187238802,0.338235294117647,0.41032741791626415
summ,SUPERT_default,NLI1Score_monolingual,0.5,None,system,kendall,0.2352941176470588,0.6911764705882353,0.4354273187238802,0.39705882352941174,0.4397391826221465
summ,SUPERT_default,NLI1Score_monolingual,0.6,None,system,kendall,0.3823529411764705,0.5441176470588235,0.3616260782622056,0.5441176470588235,0.4580535783890808
summ,SUPERT_default,NLI1Score_monolingual,0.7,None,system,kendall,0.45588235294117646,0.41176470588235287,0.287824837800531,0.588235294117647,0.4359267976854268
summ,SUPERT_default,NLI1Score_monolingual,0.8,None,system,kendall,0.338235294117647,0.0588235294117647,0.051660868323172224,0.3823529411764705,0.20776815825726364
summ,SUPERT_default,NLI1Score_monolingual,0.9,None,system,kendall,0.24999999999999997,-0.2941176470588235,-0.18450310115418653,0.1176470588235294,-0.02774342234737016
