dataset,metric,nli,nli_weight,level,correlation,litepyramid
realsumm,SUPERT_default,NLI1Score_monolingual,0.9,system,pearson,0.8361770426300889
realsumm,SUPERT_default,NLI1Score_monolingual,1.0,system,pearson,0.6879147771811379
realsumm,SUPERT_default,NLI2Score_monolingual,0.0,summary,pearson,0.5217287156629147
realsumm,SUPERT_default,NLI2Score_monolingual,0.1,summary,pearson,0.5241898479083453
realsumm,SUPERT_default,NLI2Score_monolingual,0.2,summary,pearson,0.5551752370202284
realsumm,SUPERT_default,NLI2Score_monolingual,0.3,summary,pearson,0.5499645879097216
realsumm,SUPERT_default,NLI2Score_monolingual,0.4,summary,pearson,0.5659872599057888
realsumm,SUPERT_default,NLI2Score_monolingual,0.5,summary,pearson,0.5626556220403096
realsumm,SUPERT_default,NLI2Score_monolingual,0.6,summary,pearson,0.5718239961743844
realsumm,SUPERT_default,NLI2Score_monolingual,0.7,summary,pearson,0.5841802557103992
realsumm,SUPERT_default,NLI2Score_monolingual,0.8,summary,pearson,0.5798266827278448
realsumm,SUPERT_default,NLI2Score_monolingual,0.9,summary,pearson,0.5538520919816775
realsumm,SUPERT_default,NLI2Score_monolingual,1.0,summary,pearson,-0.0761230162565176
realsumm,SUPERT_default,NLI2Score_monolingual,0.0,system,pearson,0.6263008981528477
realsumm,SUPERT_default,NLI2Score_monolingual,0.1,system,pearson,0.6287353473720108
realsumm,SUPERT_default,NLI2Score_monolingual,0.2,system,pearson,0.6316740723292819
realsumm,SUPERT_default,NLI2Score_monolingual,0.3,system,pearson,0.6352864536024806
realsumm,SUPERT_default,NLI2Score_monolingual,0.4,system,pearson,0.6398224290166667
realsumm,SUPERT_default,NLI2Score_monolingual,0.5,system,pearson,0.6456598550377249
realsumm,SUPERT_default,NLI2Score_monolingual,0.6,system,pearson,0.6533731634538202
realsumm,SUPERT_default,NLI2Score_monolingual,0.7,system,pearson,0.6637640658366428
realsumm,SUPERT_default,NLI2Score_monolingual,0.8,system,pearson,0.677220755597347
realsumm,SUPERT_default,NLI2Score_monolingual,0.9,system,pearson,0.685612289827351
realsumm,SUPERT_default,NLI2Score_monolingual,1.0,system,pearson,0.5682362799519799
