dataset,metric,nli,nli_weight,avg
Rank19,BARTScore_bart-large-cnn,NLI2Score_monolingual,1.0,0.8820375335120644
Rank19,SUPERT_default,NLI1Score_monolingual,0.0,0.6675603217158177
Rank19,SUPERT_default,NLI1Score_monolingual,0.1,0.7372654155495979
Rank19,SUPERT_default,NLI1Score_monolingual,0.2,0.7721179624664879
Rank19,SUPERT_default,NLI1Score_monolingual,0.3,0.7962466487935657
Rank19,SUPERT_default,NLI1Score_monolingual,0.4,0.8096514745308311
Rank19,SUPERT_default,NLI1Score_monolingual,0.5,0.8310991957104558
Rank19,SUPERT_default,NLI1Score_monolingual,0.6,0.8445040214477212
Rank19,SUPERT_default,NLI1Score_monolingual,0.7,0.8471849865951743
Rank19,SUPERT_default,NLI1Score_monolingual,0.8,0.8605898123324397
Rank19,SUPERT_default,NLI1Score_monolingual,0.9,0.8659517426273459
Rank19,SUPERT_default,NLI1Score_monolingual,1.0,0.8659517426273459
Rank19,SUPERT_default,NLI2Score_monolingual,0.0,0.6675603217158177
Rank19,SUPERT_default,NLI2Score_monolingual,0.1,0.7158176943699732
Rank19,SUPERT_default,NLI2Score_monolingual,0.2,0.739946380697051
Rank19,SUPERT_default,NLI2Score_monolingual,0.3,0.7479892761394102
Rank19,SUPERT_default,NLI2Score_monolingual,0.4,0.7613941018766756
Rank19,SUPERT_default,NLI2Score_monolingual,0.5,0.7640750670241286
Rank19,SUPERT_default,NLI2Score_monolingual,0.6,0.774798927613941
Rank19,SUPERT_default,NLI2Score_monolingual,0.7,0.7801608579088471
Rank19,SUPERT_default,NLI2Score_monolingual,0.8,0.7989276139410187
Rank19,SUPERT_default,NLI2Score_monolingual,0.9,0.8123324396782842
Rank19,SUPERT_default,NLI2Score_monolingual,1.0,0.8820375335120644
