dataset,metric,nli,nli_weight,avg
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.5,0.8157355679702049
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.6,0.8254166666666668
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.7,0.8287499999999999
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.8,0.8270833333333334
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.9,0.8283333333333331
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,1.0,0.84375
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.0,0.2867295158286778
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.1,0.35155027932960886
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.2,0.4265479515828679
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.3,0.5293901303538174
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.4,0.6022323091247673
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.5,0.6419622905027934
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.6,0.6795600558659217
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.7,0.7013244878957169
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.8,0.7234567039106145
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.9,0.7477700186219739
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,1.0,0.8824511173184358
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.0,0.2867295158286778
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.1,0.34449022346368713
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.2,0.403163407821229
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.3,0.4730889199255121
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.4,0.5211522346368714
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.5,0.5624022346368716
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.6,0.5825
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.7,0.6062500000000001
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.8,0.6279166666666667
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.9,0.6508333333333334
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,1.0,0.84375
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.0,0.3340153631284916
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.1,0.5465712290502793
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.2,0.6407611731843575
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.3,0.6908589385474859
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.4,0.7238733705772812
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.5,0.747304469273743
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.6,0.7616177839851024
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.7,0.7711522346368715
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.8,0.7866177839851024
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.9,0.8057844506517692
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,1.0,0.8824511173184358
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.0,0.3340153631284916
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.1,0.5122555865921788
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.2,0.5861522346368715
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.3,0.6228189013035382
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.4,0.6537499999999999
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.5,0.6733333333333333
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.6,0.68125
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.7,0.6945833333333332
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.8,0.7133333333333334
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.9,0.7370833333333334
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,1.0,0.84375
