dataset,metric,nli,nli_weight,aggregation,level,correlation,coherence,consistency,fluency,relevance,avg
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.0,max,system,kendall,0.4411764705882352,-0.044117647058823525,0.18450310115418653,0.3676470588235294,0.2373022458767819
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.1,max,system,kendall,0.4264705882352941,0.02941176470588235,0.2287838454311913,0.3823529411764705,0.26675478488720955
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.2,max,system,kendall,0.4264705882352941,0.08823529411764705,0.287824837800531,0.41176470588235287,0.30357385650895624
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.3,max,system,kendall,0.4264705882352941,0.1176470588235294,0.287824837800531,0.41176470588235287,0.3109267976854268
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.4,max,system,kendall,0.4705882352941176,0.19117647058823525,0.3616260782622056,0.48529411764705876,0.37717122544790427
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.5,max,system,kendall,0.48529411764705876,0.20588235294117643,0.3763863263545405,0.49999999999999994,0.3918906992356939
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.6,max,system,kendall,0.45588235294117646,0.2352941176470588,0.3763863263545405,0.4705882352941176,0.38453775805922336
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.7,max,system,kendall,0.3235294117647059,0.338235294117647,0.30258508589286587,0.39705882352941174,0.34035215382615763
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.8,max,system,kendall,0.24999999999999997,0.588235294117647,0.4206670706315453,0.4705882352941176,0.4323726500108274
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.9,max,system,kendall,0.0,0.6029411764705882,0.34686583016987066,0.2205882352941176,0.2925988104836441
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,1.0,max,system,kendall,-0.13235294117647056,0.5588235294117646,0.273064589708196,0.1176470588235294,0.20429555919175488
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.0,mean,system,kendall,0.48529411764705876,0.1764705882352941,0.3763863263545405,0.49999999999999994,0.3845377580592233
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.1,mean,system,kendall,0.5147058823529411,0.1764705882352941,0.3763863263545405,0.5294117647058822,0.39924364041216454
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.2,mean,system,kendall,0.5441176470588235,0.20588235294117643,0.40590682253921034,0.5588235294117646,0.4286825879877437
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.3,mean,system,kendall,0.5588235294117646,0.24999999999999997,0.4206670706315453,0.5735294117647058,0.45075500295200394
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.4,mean,system,kendall,0.5735294117647058,0.2647058823529411,0.40590682253921034,0.588235294117647,0.4580943526936261
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.5,mean,system,kendall,0.6029411764705882,0.2941176470588235,0.40590682253921034,0.6176470588235293,0.4801531762230379
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.6,mean,system,kendall,0.588235294117647,0.2794117647058823,0.39114657444687545,0.6029411764705882,0.4654337024352482
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.7,mean,system,kendall,0.5588235294117646,0.30882352941176466,0.39114657444687545,0.5735294117647058,0.4580807612587776
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.8,mean,system,kendall,0.41176470588235287,0.39705882352941174,0.3173453339852008,0.45588235294117646,0.39551280408453543
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.9,mean,system,kendall,0.19117647058823525,0.7058823529411764,0.45018756681621513,0.3235294117647059,0.4176939505275832
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,1.0,mean,system,kendall,0.02941176470588235,0.6617647058823529,0.4354273187238802,0.24999999999999997,0.34415094732802887
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.0,max,system,kendall,0.4411764705882352,-0.044117647058823525,0.18450310115418653,0.3676470588235294,0.2373022458767819
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.1,max,system,kendall,0.41176470588235287,0.10294117647058822,0.273064589708196,0.3676470588235294,0.28885438272116665
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.2,max,system,kendall,0.5294117647058822,0.19117647058823525,0.3616260782622056,0.48529411764705876,0.3918771078008455
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.3,max,system,kendall,0.5735294117647058,0.2352941176470588,0.3763863263545405,0.5294117647058822,0.42865540511804684
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.4,max,system,kendall,0.6029411764705882,0.2647058823529411,0.3763863263545405,0.5588235294117646,0.4507142286474586
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.5,max,system,kendall,0.5735294117647058,0.2941176470588235,0.34686583016987066,0.5294117647058822,0.4359811634248206
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.6,max,system,kendall,0.5588235294117646,0.39705882352941174,0.39114657444687545,0.48529411764705876,0.4580807612587776
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.7,max,system,kendall,0.5147058823529411,0.6176470588235293,0.5092285591855548,0.4411764705882352,0.5206894927375652
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.8,max,system,kendall,0.39705882352941174,0.7941176470588235,0.6273105439242341,0.4705882352941176,0.5722688124516467
