error,id,metric,model,direction,prob,hyp_score,hyp_adv_score
add,2,SentSim_new(WMD_ref),None,,,4.108357777208794,3.819008502767062
add,4,SentSim_new(WMD_ref),None,,,4.411820500178768,3.857787144379496
add,5,SentSim_new(WMD_ref),None,,,4.8392331212830015,3.185091096576636
add,8,SentSim_new(WMD_ref),None,,,4.931917297856006,3.7855410435853725
add,12,SentSim_new(WMD_ref),None,,,4.046248318759954,3.8601837593960227
add,13,SentSim_new(WMD_ref),None,,,4.763110796876094,4.174992500364429
add,16,SentSim_new(WMD_ref),None,,,4.063747742786893,4.179502287022272
add,18,SentSim_new(WMD_ref),None,,,4.228830459337314,4.6741965985423795
add,27,SentSim_new(WMD_ref),None,,,5.010624220951187,2.8960484212334494
add,29,SentSim_new(WMD_ref),None,,,5.019266464964774,4.452051910637664
add,32,SentSim_new(WMD_ref),None,,,4.607950593496274,3.617978636070412
add,34,SentSim_new(WMD_ref),None,,,4.85005301151101,4.0089882689667915
add,37,SentSim_new(WMD_ref),None,,,4.4871539910822875,4.363127339513068
add,40,SentSim_new(WMD_ref),None,,,4.724562806929628,4.061617046664648
add,44,SentSim_new(WMD_ref),None,,,4.703091138469763,3.7141934827332763
add,45,SentSim_new(WMD_ref),None,,,4.493430944304222,4.532132294484656
add,48,SentSim_new(WMD_ref),None,,,4.965428430673896,4.079243739499188
add,51,SentSim_new(WMD_ref),None,,,4.930435850076552,4.569245205302225
add,56,SentSim_new(WMD_ref),None,,,4.504225400368126,4.675666608605198
add,65,SentSim_new(WMD_ref),None,,,4.209935961045879,4.18697480306267
add,66,SentSim_new(WMD_ref),None,,,4.332719362644447,4.770856363793849
add,69,SentSim_new(WMD_ref),None,,,4.256752893623039,3.6621269825206424
add,71,SentSim_new(WMD_ref),None,,,5.283245500982895,4.415126004335413
add,78,SentSim_new(WMD_ref),None,,,4.807459261212253,4.058046730264273
add,87,SentSim_new(WMD_ref),None,,,4.316231272296938,4.229091292370216
add,92,SentSim_new(WMD_ref),None,,,4.056860894805095,3.6694020742057756
add,93,SentSim_new(WMD_ref),None,,,4.661071796964309,2.7435353504216566
add,96,SentSim_new(WMD_ref),None,,,5.063233492991639,4.242388494406982
add,100,SentSim_new(WMD_ref),None,,,2.7779391823920236,4.155560964145878
add,110,SentSim_new(WMD_ref),None,,,4.82380055507228,4.396338376479837
add,112,SentSim_new(WMD_ref),None,,,4.483564118579345,3.5191122596371924
add,115,SentSim_new(WMD_ref),None,,,4.435281255253011,4.582334357383731
add,117,SentSim_new(WMD_ref),None,,,4.797652301166709,4.246077733303901
add,120,SentSim_new(WMD_ref),None,,,4.862903100846915,4.354027143050201
add,125,SentSim_new(WMD_ref),None,,,5.150190934698948,4.6222939471161855
add,129,SentSim_new(WMD_ref),None,,,4.701470566982832,4.134092203477425
add,130,SentSim_new(WMD_ref),None,,,4.864644310565847,5.220451437528869
add,132,SentSim_new(WMD_ref),None,,,4.246379356543069,4.742042179297291
add,133,SentSim_new(WMD_ref),None,,,4.833543254008045,3.2505119089518377
add,135,SentSim_new(WMD_ref),None,,,5.016618668985533,3.861790389543373
add,137,SentSim_new(WMD_ref),None,,,4.065113436844121,4.556405651337995
add,138,SentSim_new(WMD_ref),None,,,4.6490864170773065,3.4399233449438302
add,141,SentSim_new(WMD_ref),None,,,4.913649242992155,3.939289867487495
add,145,SentSim_new(WMD_ref),None,,,4.201584608328879,4.40165516758842
add,148,SentSim_new(WMD_ref),None,,,3.997513833669246,4.296296464578717
add,153,SentSim_new(WMD_ref),None,,,4.327442923204776,3.9408214746978407
add,158,SentSim_new(WMD_ref),None,,,3.807006787541586,4.12033035916763
add,159,SentSim_new(WMD_ref),None,,,5.171061952207053,4.0789474526996905
add,160,SentSim_new(WMD_ref),None,,,4.66159458443244,4.084485377816895
add,163,SentSim_new(WMD_ref),None,,,5.125003432847739,4.16077135033945
add,164,SentSim_new(WMD_ref),None,,,4.099794996302962,4.422450863010589
add,165,SentSim_new(WMD_ref),None,,,4.914261708121064,4.291748246734363
add,169,SentSim_new(WMD_ref),None,,,3.4599325694740077,2.695729704395962
add,170,SentSim_new(WMD_ref),None,,,4.0881100252782865,3.7624947696493596
add,171,SentSim_new(WMD_ref),None,,,4.397633409458884,4.128042892612225
add,172,SentSim_new(WMD_ref),None,,,4.526167710146926,4.270872571386956
add,178,SentSim_new(WMD_ref),None,,,4.710020152256885,4.000148771471611
add,179,SentSim_new(WMD_ref),None,,,2.6545987132092335,4.206565653227641
add,181,SentSim_new(WMD_ref),None,,,4.2960802215689,3.309265503996895
add,183,SentSim_new(WMD_ref),None,,,4.422546825975394,4.025613763324362
add,185,SentSim_new(WMD_ref),None,,,4.7672832656673245,4.69213904817253
add,186,SentSim_new(WMD_ref),None,,,4.718749483602356,3.786216929519121
add,187,SentSim_new(WMD_ref),None,,,5.161175716436733,4.5730722797510275
add,189,SentSim_new(WMD_ref),None,,,4.486407484387476,4.153028880858822
add,190,SentSim_new(WMD_ref),None,,,4.6945028919495,4.41439405849954
add,192,SentSim_new(WMD_ref),None,,,4.953047657355022,4.4219895043087805
add,194,SentSim_new(WMD_ref),None,,,4.640113459775457,3.907834642392999
add,199,SentSim_new(WMD_ref),None,,,4.516497195776495,3.8302893182790085
add,202,SentSim_new(WMD_ref),None,,,3.7358428118696603,3.6692673265199773
add,206,SentSim_new(WMD_ref),None,,,5.194679040581434,4.846881223122535
add,210,SentSim_new(WMD_ref),None,,,4.6297522322230185,4.967089582401762
add,214,SentSim_new(WMD_ref),None,,,4.205611049041975,3.8463984532500937
add,217,SentSim_new(WMD_ref),None,,,5.019595194979986,4.521781247348646
add,218,SentSim_new(WMD_ref),None,,,5.00977475767964,4.716170749128299
add,220,SentSim_new(WMD_ref),None,,,5.263446194704031,3.032780617913753
add,223,SentSim_new(WMD_ref),None,,,4.441225362262406,4.445758635666079
add,225,SentSim_new(WMD_ref),None,,,5.31511915241207,4.614701773783773
add,227,SentSim_new(WMD_ref),None,,,4.932775250149273,4.739995073668636
add,229,SentSim_new(WMD_ref),None,,,4.703388342041812,3.813820924231917
add,231,SentSim_new(WMD_ref),None,,,4.9849758953558325,4.329508889877882
add,233,SentSim_new(WMD_ref),None,,,4.4748220095061075,4.5348952263109545
add,242,SentSim_new(WMD_ref),None,,,4.812572959404591,3.7702665651163993
add,243,SentSim_new(WMD_ref),None,,,4.798352493097731,4.502841365340755
add,246,SentSim_new(WMD_ref),None,,,4.578715286322432,4.367106221841249
add,250,SentSim_new(WMD_ref),None,,,3.0354573726654053,3.3681343798753236
add,254,SentSim_new(WMD_ref),None,,,5.116154240739196,3.9230655912608343
add,256,SentSim_new(WMD_ref),None,,,4.577096713068269,3.5888691098318146
add,258,SentSim_new(WMD_ref),None,,,4.679442514734382,4.000233653802991
add,263,SentSim_new(WMD_ref),None,,,4.3772719399249,3.7724149985118127
add,264,SentSim_new(WMD_ref),None,,,4.664216185588839,4.675144794656664
add,268,SentSim_new(WMD_ref),None,,,3.9090175162473093,3.8524089395101564
add,271,SentSim_new(WMD_ref),None,,,4.228037391651705,4.6978623592429365
add,274,SentSim_new(WMD_ref),None,,,3.837583460211812,3.6952985093302377
add,276,SentSim_new(WMD_ref),None,,,4.269318209064806,4.144582375625831
add,277,SentSim_new(WMD_ref),None,,,4.63409575185293,3.042777250202053
add,279,SentSim_new(WMD_ref),None,,,4.92517738807658,3.6917576034647746
add,282,SentSim_new(WMD_ref),None,,,4.777139560526564,4.241687471399681
