error,id,metric,model,direction,prob,hyp_score,hyp_adv_score
add,2,SentSim_new(WMD_ref),None,,,4.290163412195684,3.806564466566205
add,4,SentSim_new(WMD_ref),None,,,3.9943854058037687,3.818534971283868
add,5,SentSim_new(WMD_ref),None,,,4.2954584927365715,2.900287822972186
add,8,SentSim_new(WMD_ref),None,,,3.592305281498053,4.037722924886007
add,12,SentSim_new(WMD_ref),None,,,4.0615872748922595,2.9153615642331556
add,13,SentSim_new(WMD_ref),None,,,4.676344626936223,3.700663541072155
add,16,SentSim_new(WMD_ref),None,,,4.678980941133396,4.246800061536651
add,18,SentSim_new(WMD_ref),None,,,4.262682406404376,4.763326193339353
add,27,SentSim_new(WMD_ref),None,,,3.721709307592434,3.6741455619857852
add,29,SentSim_new(WMD_ref),None,,,4.857381309621912,4.423349150628754
add,32,SentSim_new(WMD_ref),None,,,4.374056539735464,4.010860344385534
add,34,SentSim_new(WMD_ref),None,,,5.182793374542092,2.8440369292671406
add,37,SentSim_new(WMD_ref),None,,,4.198979570302319,4.089779590668607
add,40,SentSim_new(WMD_ref),None,,,4.658778907560858,4.13594024469295
add,44,SentSim_new(WMD_ref),None,,,4.654109876669216,3.679849802490236
add,45,SentSim_new(WMD_ref),None,,,4.73878805740199,4.183997920645019
add,48,SentSim_new(WMD_ref),None,,,5.030472849575309,4.1806284565349205
add,51,SentSim_new(WMD_ref),None,,,4.23363315100113,4.506177663085955
add,56,SentSim_new(WMD_ref),None,,,4.049696273628097,4.729256556761367
add,65,SentSim_new(WMD_ref),None,,,4.234472737189988,3.8681150616246835
add,66,SentSim_new(WMD_ref),None,,,4.396230610361284,4.8047374649792225
add,69,SentSim_new(WMD_ref),None,,,4.322932610376977,3.6890670621210915
add,71,SentSim_new(WMD_ref),None,,,4.813043843165498,4.173019224008723
add,78,SentSim_new(WMD_ref),None,,,4.3383903923325455,4.134840661552473
add,87,SentSim_new(WMD_ref),None,,,4.270151756596917,4.3628899897684805
add,92,SentSim_new(WMD_ref),None,,,4.247311326318594,3.075677373022209
add,93,SentSim_new(WMD_ref),None,,,4.241573892292383,3.9471022265571114
add,96,SentSim_new(WMD_ref),None,,,4.178145046519773,4.189301741723149
add,100,SentSim_new(WMD_ref),None,,,4.46284390044849,3.1257727919028486
