error,id,metric,model,direction,prob,hyp_score,hyp_adv_score
add,1015,SentSim_new(WMD_src),None,,,3.5877366016516765,3.458149430716546
add,1021,SentSim_new(WMD_src),None,,,3.3225112107404127,3.3201099515486856
add,1026,SentSim_new(WMD_src),None,,,4.469041165865338,3.9804230645992416
add,1059,SentSim_new(WMD_src),None,,,3.6843718506383514,3.8050188828093825
add,1080,SentSim_new(WMD_src),None,,,4.232837397041502,4.160927194531039
add,1081,SentSim_new(WMD_src),None,,,4.12160421797736,3.704568638264453
add,1100,SentSim_new(WMD_src),None,,,3.872234134718651,3.5472659093149836
add,1129,SentSim_new(WMD_src),None,,,3.578113289505045,3.6508989154677076
add,1139,SentSim_new(WMD_src),None,,,3.445901518596948,3.3476739560635362
add,1143,SentSim_new(WMD_src),None,,,3.7747118727495534,3.636169151977641
add,115,SentSim_new(WMD_src),None,,,3.0858795108348973,3.2042489776551424
add,1177,SentSim_new(WMD_src),None,,,4.011285432475955,3.564300057000821
add,1199,SentSim_new(WMD_src),None,,,3.9006093085521516,3.459752531065068
add,1201,SentSim_new(WMD_src),None,,,3.8646373741496207,3.972761832434622
add,1208,SentSim_new(WMD_src),None,,,3.4108662149312847,3.6046425746768564
add,1223,SentSim_new(WMD_src),None,,,3.7338746093950625,3.3611689905964486
add,1242,SentSim_new(WMD_src),None,,,3.500563635813144,3.703709445596616
add,1247,SentSim_new(WMD_src),None,,,2.660764851535707,2.7873986411462934
add,1256,SentSim_new(WMD_src),None,,,3.886259166804738,3.831336267383541
add,1260,SentSim_new(WMD_src),None,,,4.133599041896824,3.952650796192911
add,1267,SentSim_new(WMD_src),None,,,3.7840512909663797,3.7377603635275465
add,1271,SentSim_new(WMD_src),None,,,3.9300985209147243,3.5267532664279084
add,1304,SentSim_new(WMD_src),None,,,2.8826812272032347,2.982960303753086
add,1305,SentSim_new(WMD_src),None,,,3.9219474762072832,3.9465998608864634
add,1320,SentSim_new(WMD_src),None,,,3.1717931785771643,3.4015259980550727
add,1366,SentSim_new(WMD_src),None,,,2.836192762697482,3.0747294604021773
add,1368,SentSim_new(WMD_src),None,,,3.5400105905718586,4.722848615525425
add,1379,SentSim_new(WMD_src),None,,,4.307156386151734,3.9570920195657253
add,1384,SentSim_new(WMD_src),None,,,3.9082415726029867,3.1952045049317075
add,1439,SentSim_new(WMD_src),None,,,3.3070868238377256,3.416201721665809
add,1444,SentSim_new(WMD_src),None,,,3.7855192054699995,3.8941144054104244
add,145,SentSim_new(WMD_src),None,,,4.420897337382978,4.368572561007895
add,1466,SentSim_new(WMD_src),None,,,3.701580198158652,3.6500040550000046
add,1479,SentSim_new(WMD_src),None,,,3.837240306511511,3.462843641960421
add,1482,SentSim_new(WMD_src),None,,,3.5401337396906287,3.864639364639542
add,1498,SentSim_new(WMD_src),None,,,3.9254879686398825,3.844146544936944
add,150,SentSim_new(WMD_src),None,,,3.3494677343811023,3.4639508713878984
add,1520,SentSim_new(WMD_src),None,,,3.7392745102178124,3.880605711285346
add,153,SentSim_new(WMD_src),None,,,3.2233337025086968,3.2478437697144598
add,1560,SentSim_new(WMD_src),None,,,3.6440129752908126,3.5733492093615893
add,1565,SentSim_new(WMD_src),None,,,3.2838762133718733,3.866619909479083
add,1579,SentSim_new(WMD_src),None,,,4.158199633337789,3.7587947552524077
add,159,SentSim_new(WMD_src),None,,,3.6568295057711535,3.1224587908680226
add,1604,SentSim_new(WMD_src),None,,,4.202638362684803,4.039619069962083
add,1605,SentSim_new(WMD_src),None,,,3.915815174714592,3.765511508611925
add,1610,SentSim_new(WMD_src),None,,,3.14141862784823,3.338639837638328
add,1643,SentSim_new(WMD_src),None,,,3.5752130142013687,3.3526891467163065
add,1666,SentSim_new(WMD_src),None,,,3.170518969369036,3.4855565878485715
add,1683,SentSim_new(WMD_src),None,,,3.5035823123541774,3.4392943876165534
add,1699,SentSim_new(WMD_src),None,,,3.1882982010675835,3.5100946550370224
add,1710,SentSim_new(WMD_src),None,,,3.10830337188044,3.419481385448308
add,1726,SentSim_new(WMD_src),None,,,4.452700573924785,4.1798734769541666
add,1728,SentSim_new(WMD_src),None,,,3.258720822775051,3.0452732441248807
add,1739,SentSim_new(WMD_src),None,,,3.9478064603982195,4.297209931463987
add,1747,SentSim_new(WMD_src),None,,,3.512145687221157,3.7155398903663404
add,1763,SentSim_new(WMD_src),None,,,4.340492368288793,4.0881541339412175
add,1804,SentSim_new(WMD_src),None,,,4.902656515055131,4.56005915989231
add,1829,SentSim_new(WMD_src),None,,,3.6088743881337413,3.6732259369520204
add,1835,SentSim_new(WMD_src),None,,,3.5923512133511806,3.8657120281709165
add,185,SentSim_new(WMD_src),None,,,3.7965700437722685,3.49424351707012
add,1883,SentSim_new(WMD_src),None,,,4.201773583218,4.343390485547184
add,1915,SentSim_new(WMD_src),None,,,3.8358430134219605,3.655888682386365
add,1917,SentSim_new(WMD_src),None,,,3.391884867914023,3.103236953676922
add,1941,SentSim_new(WMD_src),None,,,3.044886619620178,3.373056869961525
add,1946,SentSim_new(WMD_src),None,,,4.1182872750681945,4.238521878230282
add,1983,SentSim_new(WMD_src),None,,,3.586417264899051,3.559592180700834
add,2002,SentSim_new(WMD_src),None,,,3.851865027680082,3.7485847306493856
add,2004,SentSim_new(WMD_src),None,,,4.062515504040842,3.9159065279332466
add,2086,SentSim_new(WMD_src),None,,,3.152223864192356,3.3576043635760886
add,2112,SentSim_new(WMD_src),None,,,3.772954747714309,3.488517913475311
add,2125,SentSim_new(WMD_src),None,,,3.6003729873307355,3.5305290481667715
add,2134,SentSim_new(WMD_src),None,,,2.94839498379303,3.4565620147607485
add,2149,SentSim_new(WMD_src),None,,,3.5043522926267068,3.4352118956899336
add,2151,SentSim_new(WMD_src),None,,,3.780325973941166,3.7881372878822117
add,2164,SentSim_new(WMD_src),None,,,3.577025459380606,3.537202149913038
add,2167,SentSim_new(WMD_src),None,,,4.033274256217319,4.3558007604888775
add,2175,SentSim_new(WMD_src),None,,,2.92307795763582,2.9666972108030567
add,2187,SentSim_new(WMD_src),None,,,3.2836353108650487,3.3237365542606927
add,2188,SentSim_new(WMD_src),None,,,2.932857455585171,3.3377613356699793
add,2189,SentSim_new(WMD_src),None,,,3.1506138372156176,3.287839444461853
add,2197,SentSim_new(WMD_src),None,,,3.701145926747195,4.469881315654689
add,2202,SentSim_new(WMD_src),None,,,3.6563738934041403,3.6369071720607824
add,2234,SentSim_new(WMD_src),None,,,2.938335027651334,3.0305662784642706
add,2247,SentSim_new(WMD_src),None,,,3.9011878812848213,3.6584274885883366
