error,id,metric,model,direction,prob,hyp_score,hyp_adv_score
add,6,XMoverScore(UMD),None,,,0.09869323452138945,-0.13022399974397758
add,7,XMoverScore(UMD),None,,,0.04599814087052889,-0.15577102689940348
add,9,XMoverScore(UMD),None,,,0.35549663767586637,0.07335003583128641
add,23,XMoverScore(UMD),None,,,-0.13434214190531746,-0.16776508337135188
add,66,XMoverScore(UMD),None,,,-0.01793809694400572,-0.31409630066466865
add,94,XMoverScore(UMD),None,,,0.21967138814294318,0.15387349825932128
add,115,XMoverScore(UMD),None,,,0.14644759777648542,-0.002260037277239224
add,145,XMoverScore(UMD),None,,,-0.06071073913237174,-0.18343972243022355
add,150,XMoverScore(UMD),None,,,-0.003564054677152817,-0.200521487719708
add,153,XMoverScore(UMD),None,,,0.11078387172051268,-0.08972642067422587
add,157,XMoverScore(UMD),None,,,-0.28783728915445106,-0.41996454991572374
add,185,XMoverScore(UMD),None,,,0.013582779969934955,-0.0355050053346902
add,271,XMoverScore(UMD),None,,,0.24741544648064714,0.0679503538016284
add,293,XMoverScore(UMD),None,,,0.04384868196755809,-0.1089684409924494
add,299,XMoverScore(UMD),None,,,-0.02484091858812143,-0.1817054297606432
add,308,XMoverScore(UMD),None,,,0.4482773258012179,0.2549123469721281
add,319,XMoverScore(UMD),None,,,0.10158350791894644,-0.12729975049462217
add,324,XMoverScore(UMD),None,,,-0.3459629922035905,-0.5980318296300073
add,345,XMoverScore(UMD),None,,,-0.11477528951882543,-0.34117276047237477
add,360,XMoverScore(UMD),None,,,-0.02704288242704478,-0.024011983111898227
add,362,XMoverScore(UMD),None,,,-0.0651322940593625,0.013379189977945183
add,375,XMoverScore(UMD),None,,,0.19664752581526335,0.08626885522781957
add,393,XMoverScore(UMD),None,,,-0.2467746340753465,-0.26842457777076933
add,394,XMoverScore(UMD),None,,,-0.07577168996742006,-0.08280284826955037
add,417,XMoverScore(UMD),None,,,0.12170078709925519,-0.1825116036109823
add,418,XMoverScore(UMD),None,,,-0.14479257522824762,-0.2194188264471414
add,453,XMoverScore(UMD),None,,,-0.2027869564680771,-0.2422723066854383
add,455,XMoverScore(UMD),None,,,0.2092846687233565,0.11252740020833946
add,472,XMoverScore(UMD),None,,,-0.17817233433466395,-0.26468546245856417
add,484,XMoverScore(UMD),None,,,-0.2680351905324023,-0.315656935084071
add,485,XMoverScore(UMD),None,,,0.08315612792679183,0.033357048031030456
add,493,XMoverScore(UMD),None,,,0.05857328831774922,-0.08066456385627185
add,505,XMoverScore(UMD),None,,,-0.06681177522178161,-0.26190206519112924
add,510,XMoverScore(UMD),None,,,0.2256178999674543,-0.034836653093590075
add,540,XMoverScore(UMD),None,,,-0.04306035996777313,-0.018139688447569746
add,556,XMoverScore(UMD),None,,,-0.04599003694115933,0.002043615295522161
add,581,XMoverScore(UMD),None,,,-0.08188216844422946,-0.1349036231833981
add,609,XMoverScore(UMD),None,,,-0.008202101442740584,-0.20792529077424632
add,622,XMoverScore(UMD),None,,,0.12346150785025412,0.03002976191312534
add,625,XMoverScore(UMD),None,,,0.07156924928346825,-0.106449825451021
add,632,XMoverScore(UMD),None,,,0.045244156487342035,-0.1893624803243924
add,641,XMoverScore(UMD),None,,,-0.2244253873563119,-0.38396492688523787
add,644,XMoverScore(UMD),None,,,-0.31836966140954476,-0.422578713013391
add,669,XMoverScore(UMD),None,,,-0.4528480525769294,-0.8033116541867289
add,675,XMoverScore(UMD),None,,,-0.011332091713422643,-0.2733584074940171
add,680,XMoverScore(UMD),None,,,-0.054965840589296044,-0.1375717952621066
add,692,XMoverScore(UMD),None,,,0.1612329917433623,0.027434126885109655
add,698,XMoverScore(UMD),None,,,-0.14921070259655872,-0.3938203832905415
add,729,XMoverScore(UMD),None,,,0.09297089550516546,-0.1563918373392278
add,739,XMoverScore(UMD),None,,,-0.3533382419785561,-0.5528374942210562
add,748,XMoverScore(UMD),None,,,0.12228381432565089,-0.024438621176184894
add,765,XMoverScore(UMD),None,,,-0.05192086084789571,-0.3036936552120312
add,766,XMoverScore(UMD),None,,,0.3520257115700692,-0.07376295083342077
add,775,XMoverScore(UMD),None,,,-0.07102514645202851,0.022488194406657558
add,792,XMoverScore(UMD),None,,,0.28986834562849983,0.06300575546990028
add,796,XMoverScore(UMD),None,,,-0.13299294501679754,-0.18650611018891272
add,824,XMoverScore(UMD),None,,,-0.33862010302662837,-0.17039885517484166
add,862,XMoverScore(UMD),None,,,-0.007832175695010601,-0.08018009314677932
add,863,XMoverScore(UMD),None,,,0.14015215465560138,-0.01769748705559776
add,883,XMoverScore(UMD),None,,,0.12198594649726868,-0.12407822385400591
add,889,XMoverScore(UMD),None,,,0.26434760920427164,0.18349032102169743
add,899,XMoverScore(UMD),None,,,0.3409379735559432,0.13950169643428806
add,901,XMoverScore(UMD),None,,,0.05134884695275299,-0.06477291640281246
add,937,XMoverScore(UMD),None,,,0.0686385789851901,-0.18093873551906237
add,939,XMoverScore(UMD),None,,,0.21369055119035835,-0.0833821346496798
add,948,XMoverScore(UMD),None,,,0.24762666314338622,-0.002397752886368898
add,953,XMoverScore(UMD),None,,,-0.1321621197989155,-0.3505301878902063
add,954,XMoverScore(UMD),None,,,0.073127758745135,-0.4156655228908931
add,992,XMoverScore(UMD),None,,,-0.13703216799623208,-0.13919913375221438
add,1015,XMoverScore(UMD),None,,,0.03997226589300412,-0.21798502525753294
add,1021,XMoverScore(UMD),None,,,-0.0845343497436799,-0.19527755187258244
add,1026,XMoverScore(UMD),None,,,-0.04619328799577205,-0.21938164131267024
add,1059,XMoverScore(UMD),None,,,-0.20193310836810485,-0.2907228270826231
add,1080,XMoverScore(UMD),None,,,-0.07632891233128469,-0.37756319207758526
add,1081,XMoverScore(UMD),None,,,-0.012890686026929443,-0.09844564939793143
add,1129,XMoverScore(UMD),None,,,-0.08469546209059486,-0.21687609161642551
add,1139,XMoverScore(UMD),None,,,0.21397734620921227,-0.05675489986474952
add,1143,XMoverScore(UMD),None,,,0.06524187426639061,0.02924859710352401
add,1177,XMoverScore(UMD),None,,,0.05566110789101342,-0.2665208389478556
add,1199,XMoverScore(UMD),None,,,-0.16029036671957486,-0.4600832350969597
add,1201,XMoverScore(UMD),None,,,-0.13534934453865638,-0.21500851519133185
add,1208,XMoverScore(UMD),None,,,-0.06594004732540487,-0.14069908106645673
add,1223,XMoverScore(UMD),None,,,0.1094675990720404,-0.2446267536465917
add,1242,XMoverScore(UMD),None,,,0.1192205104217322,-0.056283430097831766
add,1247,XMoverScore(UMD),None,,,-0.23972424561742756,-0.3629320399230678
add,1256,XMoverScore(UMD),None,,,0.2690440515083368,0.09558287900903184
add,1260,XMoverScore(UMD),None,,,-0.039493513771460376,0.0062935896881787246
add,1267,XMoverScore(UMD),None,,,-0.08709059013546966,-0.061884116343747464
add,1271,XMoverScore(UMD),None,,,-0.07012828350994499,-0.13127213192042575
