error,id,metric,model,direction,prob,hyp_score,hyp_adv_score
add,2,Rouge(L),None,,,0.7692307642307693,0.6153846103846154
add,4,Rouge(L),None,,,0.3478260819659736,0.9230769181065088
add,5,Rouge(L),None,,,0.7999999950000002,0.7272727223140496
add,8,Rouge(L),None,,,0.7826086906521741,0.9565217341304348
add,12,Rouge(L),None,,,0.5454545404545454,0.6086956471833649
add,13,Rouge(L),None,,,0.8571428521469389,0.8333333283487654
add,16,Rouge(L),None,,,0.8181818131818183,0.8695652124007562
add,18,Rouge(L),None,,,0.8444444394469136,0.9787233992575827
add,27,Rouge(L),None,,,0.7878787829201102,0.8421052581717452
add,29,Rouge(L),None,,,0.6666666616735254,0.7857142807397959
add,32,Rouge(L),None,,,0.734693872553103,0.7999999950080001
add,34,Rouge(L),None,,,0.9230769180769233,0.9629629579698218
add,37,Rouge(L),None,,,0.8387096724661812,0.8965517191438764
add,40,Rouge(L),None,,,0.699999995,0.8181818132231407
add,44,Rouge(L),None,,,0.8571428521428571,0.7906976694213088
add,45,Rouge(L),None,,,0.8235294067647059,0.9444444394598766
add,48,Rouge(L),None,,,0.9166666616666667,0.959999995008
add,51,Rouge(L),None,,,0.6499999950125002,0.9767441810492159
add,56,Rouge(L),None,,,0.8095238045238096,0.9767441810492159
add,65,Rouge(L),None,,,0.849999995,0.8292682876859013
add,66,Rouge(L),None,,,0.8163265256143275,0.9411764655901577
add,69,Rouge(L),None,,,0.967741930489074,0.9090909040955004
add,71,Rouge(L),None,,,0.937499995,0.9411764656055364
add,78,Rouge(L),None,,,0.7727272677272727,0.8888888838913581
add,87,Rouge(L),None,,,0.7586206846611178,0.8965517191438764
add,92,Rouge(L),None,,,0.545454540459137,0.41176470088235295
add,93,Rouge(L),None,,,0.8387096724245579,0.7096774143600416
add,96,Rouge(L),None,,,0.874999995,0.9090909040955004
add,100,Rouge(L),None,,,0.8947368371052632,0.7499999950125001
add,110,Rouge(L),None,,,0.7428571378612244,0.8571428521469389
add,112,Rouge(L),None,,,0.9166666616666667,0.6153846104142012
add,115,Rouge(L),None,,,0.8571428521428571,0.9302325531422391
add,117,Rouge(L),None,,,0.6046511577934021,0.9333333283358024
add,120,Rouge(L),None,,,0.9545454495557851,0.9361702077682209
add,125,Rouge(L),None,,,0.8205128155161079,0.899999995
add,129,Rouge(L),None,,,0.8499999950125001,0.7906976694213088
add,130,Rouge(L),None,,,0.7924528251904592,0.9818181768198347
add,132,Rouge(L),None,,,0.749999995,0.9756097511005354
add,133,Rouge(L),None,,,0.8823529361764706,0.7222222172376543
add,135,Rouge(L),None,,,0.8181818131818183,0.9565217341398866
add,137,Rouge(L),None,,,0.8636363586363637,0.9565217341398866
add,138,Rouge(L),None,,,0.8823529361937716,0.5945945895982471
add,141,Rouge(L),None,,,0.8780487754907793,0.8292682876859013
add,145,Rouge(L),None,,,0.9444444394444445,0.8947368371191137
add,148,Rouge(L),None,,,0.849999995,0.8095238045351475
add,153,Rouge(L),None,,,0.9285714235714286,0.7333333283555556
add,158,Rouge(L),None,,,0.8888888838957477,0.8888888838957477
add,159,Rouge(L),None,,,0.7333333283333333,0.8387096724245579
add,160,Rouge(L),None,,,0.7647058773702423,0.7878787828833793
add,163,Rouge(L),None,,,0.7857142807142857,0.866666661688889
add,164,Rouge(L),None,,,0.7272727222773187,0.8823529361937716
add,165,Rouge(L),None,,,0.5833333283333335,0.9230769181065088
add,169,Rouge(L),None,,,0.9090909040909091,0.7499999950347224
add,170,Rouge(L),None,,,0.6363636313636364,0.9166666617013889
add,171,Rouge(L),None,,,0.9411764655882354,0.9714285664326531
add,172,Rouge(L),None,,,0.7441860415359655,0.8749999950086805
add,178,Rouge(L),None,,,0.8888888838957477,0.7333333283555556
add,179,Rouge(L),None,,,0.7878787828833793,0.8648648598977356
add,181,Rouge(L),None,,,0.7142857092857143,0.9655172363852557
add,183,Rouge(L),None,,,0.6428571378826532,0.9032258014568159
add,185,Rouge(L),None,,,0.7142857092857143,0.9302325531422391
add,186,Rouge(L),None,,,0.9189189139225714,0.8717948667981592
add,187,Rouge(L),None,,,0.8999999950125,0.9767441810492159
add,189,Rouge(L),None,,,0.879999995008,0.9629629579698218
add,190,Rouge(L),None,,,0.7142857092857143,0.8095238045238096
add,192,Rouge(L),None,,,0.8648648598685172,0.8421052581717452
add,194,Rouge(L),None,,,0.8571428521683674,0.7999999950000002
add,199,Rouge(L),None,,,0.959999995008,0.8148148098216735
add,202,Rouge(L),None,,,0.959999995008,0.8461538411834321
add,206,Rouge(L),None,,,0.8181818131818183,0.9130434732703214
add,210,Rouge(L),None,,,0.7499999950125001,0.9545454495557851
add,214,Rouge(L),None,,,0.7142857092857143,0.8275862019024971
add,217,Rouge(L),None,,,0.7999999950040816,0.888888883904321
add,218,Rouge(L),None,,,0.7999999950000002,0.9374999950195313
add,220,Rouge(L),None,,,0.7199999950079999,0.6428571378826532
add,223,Rouge(L),None,,,0.9285714235969389,0.9032258014568159
add,225,Rouge(L),None,,,0.8372092973282856,0.9302325531422391
add,227,Rouge(L),None,,,0.7906976694213088,0.9333333283358024
add,229,Rouge(L),None,,,0.9285714235714286,0.6666666616888889
add,231,Rouge(L),None,,,0.967741930489074,0.967741930489074
add,233,Rouge(L),None,,,0.9756097511005354,0.9302325531422391
add,242,Rouge(L),None,,,0.8823529361764706,0.7647058773529413
add,243,Rouge(L),None,,,0.6285714235755103,0.9714285664326531
add,246,Rouge(L),None,,,0.7499999950195314,0.7999999950040816
add,250,Rouge(L),None,,,0.6086956471833649,0.8333333283680556
add,254,Rouge(L),None,,,0.8387096724245579,0.6206896501783592
add,256,Rouge(L),None,,,0.749999995,0.7692307642603551
add,258,Rouge(L),None,,,0.7179487129520054,0.7499999950125001
add,263,Rouge(L),None,,,0.8275862019024971,0.8387096724245579
add,264,Rouge(L),None,,,0.9032258014568159,0.967741930489074
add,268,Rouge(L),None,,,0.8292682876859013,0.7619047569047619
add,271,Rouge(L),None,,,0.8636363586466943,0.9166666616753473
add,274,Rouge(L),None,,,0.8648648598685172,0.8947368371191137
add,276,Rouge(L),None,,,0.899999995,0.9090909041322315
add,277,Rouge(L),None,,,0.8965517191438764,0.7586206846611178
add,279,Rouge(L),None,,,0.5833333283333335,0.8148148098765432
add,282,Rouge(L),None,,,0.8387096724245579,0.8749999950195313
add,283,Rouge(L),None,,,0.7999999950000002,0.7499999950195314
add,286,Rouge(L),None,,,0.8148148098765432,0.879999995008
add,289,Rouge(L),None,,,0.8235294067647059,0.7222222172376543
add,291,Rouge(L),None,,,0.7826086906616257,0.9333333283358024
add,292,Rouge(L),None,,,0.9189189139225714,0.9230769180802104
add,293,Rouge(L),None,,,0.9696969647015611,0.9142857092897959
add,297,Rouge(L),None,,,0.6666666616666668,0.8947368371191137
add,299,Rouge(L),None,,,0.8571428521428571,0.7499999950781251
add,300,Rouge(L),None,,,0.7222222172376543,0.8205128155161079
add,302,Rouge(L),None,,,0.8372092973282856,0.9333333283555556
add,305,Rouge(L),None,,,0.8181818131921489,0.8510638247894976
add,312,Rouge(L),None,,,0.9499999950000001,0.8780487754907793
add,313,Rouge(L),None,,,0.8648648598685172,0.9729729679766254
add,322,Rouge(L),None,,,0.8275862019024971,0.7333333283555556
add,325,Rouge(L),None,,,0.3999999951020409,0.8235294068339101
add,326,Rouge(L),None,,,0.9090909040909091,0.8695652124007562
add,330,Rouge(L),None,,,0.5925925875994514,0.4615384565384616
add,332,Rouge(L),None,,,0.999999995,0.9729729679766254
add,335,Rouge(L),None,,,0.7058823479584776,0.6666666617283951
add,339,Rouge(L),None,,,0.8421052581578947,0.8717948667981592
add,340,Rouge(L),None,,,0.7619047569047619,0.8636363586466943
add,341,Rouge(L),None,,,0.9285714235714286,0.9655172363852557
add,346,Rouge(L),None,,,0.5555555505555557,0.6999999950500001
add,347,Rouge(L),None,,,0.899999995,0.8780487754907793
add,357,Rouge(L),None,,,0.937499995,0.9411764656055364
add,361,Rouge(L),None,,,0.7368421002770082,0.9047618997732427
add,364,Rouge(L),None,,,0.8333333283487654,0.9230769180802104
add,371,Rouge(L),None,,,0.9166666616666667,0.9230769181065088
add,375,Rouge(L),None,,,0.7999999950000002,0.9047618997732427
add,376,Rouge(L),None,,,0.9565217341398866,0.9565217341398866
add,382,Rouge(L),None,,,0.7692307642340566,0.7999999950125001
add,385,Rouge(L),None,,,0.9189189139225714,0.9473684160664821
add,399,Rouge(L),None,,,0.8292682876859013,0.8292682876859013
add,401,Rouge(L),None,,,0.959999995008,0.7407407357475996
add,404,Rouge(L),None,,,0.6341463364663892,0.9268292632956573
add,405,Rouge(L),None,,,0.7428571378612244,0.9189189139225714
add,408,Rouge(L),None,,,0.8421052581578947,0.8421052581578947
add,409,Rouge(L),None,,,0.9230769180769233,0.7857142807397959
add,412,Rouge(L),None,,,0.9444444394444445,0.7368421002770082
add,415,Rouge(L),None,,,0.9599999950000001,0.901960779315648
add,416,Rouge(L),None,,,0.6451612853277836,0.7647058773702423
add,418,Rouge(L),None,,,0.8095238045238096,0.9302325531422391
add,422,Rouge(L),None,,,0.7391304297826087,0.9361702077682209
add,423,Rouge(L),None,,,0.648648643652301,0.9230769180802104
add,424,Rouge(L),None,,,0.874999995,0.9090909040955004
add,425,Rouge(L),None,,,0.8235294067647059,0.6666666616820989
add,426,Rouge(L),None,,,0.9090909040909091,0.799999995072
add,429,Rouge(L),None,,,0.8108108058144633,0.9473684160664821
add,431,Rouge(L),None,,,0.899999995,0.9756097511005354
add,435,Rouge(L),None,,,0.7727272677376034,0.9523809473809525
add,436,Rouge(L),None,,,0.84848484348944,0.823529406782007
add,437,Rouge(L),None,,,0.8235294067647059,0.9444444394598766
add,439,Rouge(L),None,,,0.8333333283680556,0.8888888838957477
add,445,Rouge(L),None,,,0.8387096724245579,0.823529406782007
add,446,Rouge(L),None,,,0.812499995,0.9090909040955004
add,447,Rouge(L),None,,,0.9090909040909091,0.8695652124007562
add,448,Rouge(L),None,,,0.8205128155161079,0.9743589693622617
add,449,Rouge(L),None,,,0.9629629579698218,0.9629629579698218
add,450,Rouge(L),None,,,0.8571428521469389,0.8571428521469389
add,453,Rouge(L),None,,,0.4999999950347222,0.9285714235969389
add,462,Rouge(L),None,,,0.7586206846611178,0.8484848435261708
add,463,Rouge(L),None,,,0.958333328342014,0.8936170162788593
add,464,Rouge(L),None,,,0.9629629579698218,0.8148148098216735
add,465,Rouge(L),None,,,0.5999999950222225,0.9655172363852557
add,466,Rouge(L),None,,,0.7692307642307693,0.8888888838957477
add,468,Rouge(L),None,,,0.7586206846611178,0.9655172363852557
add,469,Rouge(L),None,,,0.899999995,0.899999995
add,472,Rouge(L),None,,,0.5454545404545454,0.8333333283680556
add,481,Rouge(L),None,,,0.9411764656055364,0.9729729679766254
add,483,Rouge(L),None,,,0.9473684160526316,0.9230769180802104
add,484,Rouge(L),None,,,0.888888883888889,0.8947368371191137
add,485,Rouge(L),None,,,0.7111111061135803,0.9361702077682209
add,489,Rouge(L),None,,,0.9302325531422391,0.8837209252352624
add,490,Rouge(L),None,,,0.959999995008,0.9230769181065088
