setup,metric,nli_weight,dataset,type,improvement,improvement_nli,ori,ori_nli,current
ref,COMET_wmt20-comet-da,0.5,wmt20,mt-seg,2.490229874133054,2.4853054750427317,0.8855026038924457,0.8855451521211588,0.9075536542708015
ref,COMET_wmt20-comet-da,0.6,wmt20,mt-seg,2.2582471640729462,2.2533339111713735,0.8855026038924457,0.8855451521211588,0.905499441332639
ref,COMET_wmt20-comet-da,0.7,wmt20,mt-seg,1.868661578174513,1.8637670438855114,0.8855026038924457,0.8855451521211588,0.9020496508251188
ref,COMET_wmt20-comet-da,0.8,wmt20,mt-seg,1.3484126606787994,1.3435431230484962,0.8855026038924457,0.8855451521211588,0.897442833113972
ref,COMET_wmt20-comet-da,0.9,wmt20,mt-seg,0.720481674818152,0.7156423077004925,0.8855026038924457,0.8855451521211588,0.8918824878835284
ref,COMET_wmt20-comet-da,0.1,wmt20_google-de,adv,28.55759922555665,-18.77675840978591,0.5738888888888889,0.9083333333333332,0.7377777777777779
ref,COMET_wmt20-comet-da,0.2,wmt20_google-de,adv,40.85188770571153,-11.009174311926595,0.5738888888888889,0.9083333333333332,0.8083333333333333
ref,COMET_wmt20-comet-da,0.3,wmt20_google-de,adv,47.434656340755076,-6.850152905198758,0.5738888888888889,0.9083333333333332,0.8461111111111111
ref,COMET_wmt20-comet-da,0.4,wmt20_google-de,adv,50.43562439496612,-4.954128440366967,0.5738888888888889,0.9083333333333332,0.8633333333333333
ref,COMET_wmt20-comet-da,0.5,wmt20_google-de,adv,53.04937076476284,-3.3027522935779596,0.5738888888888889,0.9083333333333332,0.8783333333333334
ref,COMET_wmt20-comet-da,0.6,wmt20_google-de,adv,55.2758954501452,-1.8960244648317914,0.5738888888888889,0.9083333333333332,0.8911111111111111
ref,COMET_wmt20-comet-da,0.7,wmt20_google-de,adv,56.3407550822846,-1.2232415902140636,0.5738888888888889,0.9083333333333332,0.8972222222222221
ref,COMET_wmt20-comet-da,0.8,wmt20_google-de,adv,57.21200387221683,-0.6727828746177278,0.5738888888888889,0.9083333333333332,0.9022222222222221
ref,COMET_wmt20-comet-da,0.9,wmt20_google-de,adv,57.98644724104551,-0.18348623853209345,0.5738888888888889,0.9083333333333332,0.9066666666666667
ref,COMET_wmt20-comet-da,0.1,xpaws-de,adv,15.577543413991979,-4.644635073922765,0.7651891493636034,0.9274641463440276,0.8843868213048746
ref,COMET_wmt20-comet-da,0.2,xpaws-de,adv,21.07815129945283,-0.1064483575413111,0.7651891493636034,0.9274641463440276,0.9264768759934598
ref,COMET_wmt20-comet-da,0.3,xpaws-de,adv,23.8695293518,2.196532524088868,0.7651891493636034,0.9274641463440276,0.9478361979677374
ref,COMET_wmt20-comet-da,0.4,xpaws-de,adv,23.63517444466725,2.0031818347441943,0.7651891493636034,0.9274641463440276,0.9460429396473565
ref,COMET_wmt20-comet-da,0.5,xpaws-de,adv,23.72685951246767,2.0788251028059257,0.7651891493636034,0.9274641463440276,0.9467445038377519
ref,COMET_wmt20-comet-da,0.6,xpaws-de,adv,23.130229258268287,1.5865850539640958,0.7651891493636034,0.9274641463440276,0.9421791538707978
ref,COMET_wmt20-comet-da,0.7,xpaws-de,adv,22.89115155152277,1.3893378959175973,0.7651891493636034,0.9274641463440276,0.9403497572002338
ref,COMET_wmt20-comet-da,0.8,xpaws-de,adv,22.41740993339787,0.9984851096184411,0.7651891493636034,0.9274641463440276,0.9367247377423225
ref,COMET_wmt20-comet-da,0.9,xpaws-de,adv,21.794327825630155,0.4844213909228179,0.7651891493636034,0.9274641463440276,0.9319569810620578
ref,MoverScore_bert_mnli_1-gram_idf(True),0.1,wmt15,mt-seg,3.785105529540189,35.3223920907594,0.7596962045041942,0.582646741139325,0.7884515075485894
ref,MoverScore_bert_mnli_1-gram_idf(True),0.2,wmt15,mt-seg,4.858002202246037,36.721310976817165,0.7596962045041942,0.582646741139325,0.7966022628493875
ref,MoverScore_bert_mnli_1-gram_idf(True),0.3,wmt15,mt-seg,3.56546112752254,35.0360041188176,0.7596962045041942,0.582646741139325,0.7867828773630554
ref,MoverScore_bert_mnli_1-gram_idf(True),0.4,wmt15,mt-seg,0.5929121630363188,31.16018364892661,0.7596962045041942,0.582646741139325,0.7642005357028248
ref,MoverScore_bert_mnli_1-gram_idf(True),0.5,wmt15,mt-seg,-3.332461018903654,26.042003288471726,0.7596962045041942,0.582646741139325,0.7343796246270013
ref,MoverScore_bert_mnli_1-gram_idf(True),0.6,wmt15,mt-seg,-7.635241258532089,20.43173280026911,0.7596962045041942,0.582646741139325,0.7016915664583876
ref,MoverScore_bert_mnli_1-gram_idf(True),0.7,wmt15,mt-seg,-11.940862032883937,14.817758621140676,0.7596962045041942,0.582646741139325,0.6689819288552925
ref,MoverScore_bert_mnli_1-gram_idf(True),0.8,wmt15,mt-seg,-16.041172112600734,9.471483108194366,0.7596962045041942,0.582646741139325,0.6378320288067811
ref,MoverScore_bert_mnli_1-gram_idf(True),0.9,wmt15,mt-seg,-19.839571780766885,4.5188598334924945,0.7596962045041942,0.582646741139325,0.608975730695823
ref,MoverScore_bert_mnli_1-gram_idf(True),0.1,wmt16,mt-seg,3.3037867804429633,44.84541326811138,0.7202615177490338,0.5136907036053541,0.7440574225570442
ref,MoverScore_bert_mnli_1-gram_idf(True),0.2,wmt16,mt-seg,3.6669828686535233,45.354661661938714,0.7202615177490338,0.5136907036053541,0.7466733842143948
ref,MoverScore_bert_mnli_1-gram_idf(True),0.3,wmt16,mt-seg,1.5690870041761507,42.41313741627364,0.7202615177490338,0.5136907036053541,0.7315630476201158
ref,MoverScore_bert_mnli_1-gram_idf(True),0.4,wmt16,mt-seg,-2.1769956234954035,37.160639872356846,0.7202615177490338,0.5136907036053541,0.7045814560299157
ref,MoverScore_bert_mnli_1-gram_idf(True),0.5,wmt16,mt-seg,-6.7793675046156965,30.7075128582307,0.7202615177490338,0.5136907036053541,0.671432342466504
ref,MoverScore_bert_mnli_1-gram_idf(True),0.6,wmt16,mt-seg,-11.64743587649858,23.881844631359005,0.7202615177490338,0.5136907036053541,0.6363695193261196
ref,MoverScore_bert_mnli_1-gram_idf(True),0.7,wmt16,mt-seg,-16.413925623125934,17.19860291577884,0.7202615177490338,0.5136907036053541,0.6020383279337094
ref,MoverScore_bert_mnli_1-gram_idf(True),0.8,wmt16,mt-seg,-20.884994788077847,10.929579474032458,0.7202615177490338,0.5136907036053541,0.5698349373066177
ref,MoverScore_bert_mnli_1-gram_idf(True),0.9,wmt16,mt-seg,-24.979268696476144,5.188872237857178,0.7202615177490338,0.5136907036053541,0.5403454579131854
ref,MoverScore_bert_mnli_1-gram_idf(True),0.1,wmt17,mt-seg,4.326522042918701,34.619008810407806,0.7347891889086334,0.5694441014755729,0.766580005135749
ref,MoverScore_bert_mnli_1-gram_idf(True),0.2,wmt17,mt-seg,5.835558079188319,36.56621199023038,0.7347891889086334,0.5694441014755729,0.7776682387869934
ref,MoverScore_bert_mnli_1-gram_idf(True),0.3,wmt17,mt-seg,4.82488242740029,35.26207425221064,0.7347891889086334,0.5694441014755729,0.7702419033627231
ref,MoverScore_bert_mnli_1-gram_idf(True),0.4,wmt17,mt-seg,1.976215199107778,31.58626151357007,0.7347891889086334,0.5694441014755729,0.7493102045412466
ref,MoverScore_bert_mnli_1-gram_idf(True),0.5,wmt17,mt-seg,-1.9508023117415174,26.51898624607705,0.7347891889086334,0.5694441014755729,0.7204549044249771
ref,MoverScore_bert_mnli_1-gram_idf(True),0.6,wmt17,mt-seg,-6.334857460858134,20.861966849787272,0.7347891889086334,0.5694441014755729,0.6882413411534759
ref,MoverScore_bert_mnli_1-gram_idf(True),0.7,wmt17,mt-seg,-10.76101121483395,15.150625001761654,0.7347891889086334,0.5694441014755729,0.655718441884788
ref,MoverScore_bert_mnli_1-gram_idf(True),0.8,wmt17,mt-seg,-14.993522980546459,9.689151471145841,0.7347891889086334,0.5694441014755729,0.6246184030110465
ref,MoverScore_bert_mnli_1-gram_idf(True),0.9,wmt17,mt-seg,-18.920063385569474,4.622491843014442,0.7347891889086334,0.5694441014755729,0.5957666086168082
ref,MoverScore_bert_mnli_1-gram_idf(True),0.1,wmt20_mqm,mt-seg,15.242673883016412,9.1712853774232,0.3148626474056838,0.33237323594268436,0.36285613392916405
ref,MoverScore_bert_mnli_1-gram_idf(True),0.2,wmt20_mqm,mt-seg,24.025540160358027,17.4914394357083,0.3148626474056838,0.33237323594268436,0.39051009920810287
ref,MoverScore_bert_mnli_1-gram_idf(True),0.3,wmt20_mqm,mt-seg,26.87291963483669,20.188808966561744,0.3148626474056838,0.33237323594268436,0.3994754336031324
ref,MoverScore_bert_mnli_1-gram_idf(True),0.4,wmt20_mqm,mt-seg,25.832126083035046,19.20284807174546,0.3148626474056838,0.33237323594268436,0.3961983634719021
ref,MoverScore_bert_mnli_1-gram_idf(True),0.5,wmt20_mqm,mt-seg,22.837881849448394,16.366351132717337,0.3148626474056838,0.33237323594268436,0.38677060680823916
ref,MoverScore_bert_mnli_1-gram_idf(True),0.6,wmt20_mqm,mt-seg,19.124758615636583,12.848848262109701,0.3148626474056838,0.33237323594268436,0.37507936869282377
ref,MoverScore_bert_mnli_1-gram_idf(True),0.7,wmt20_mqm,mt-seg,15.334567993148053,9.258338183329684,0.3148626474056838,0.33237323594268436,0.3631454741571344
ref,MoverScore_bert_mnli_1-gram_idf(True),0.8,wmt20_mqm,mt-seg,11.754725842718772,5.867094680880558,0.3148626474056838,0.33237323594268436,0.3518738883893482
ref,MoverScore_bert_mnli_1-gram_idf(True),0.9,wmt20_mqm,mt-seg,8.490467770341926,2.7748091797062724,0.3148626474056838,0.33237323594268436,0.34159595900450873
ref,MoverScore_bert_mnli_1-gram_idf(True),0.1,wmt21.news_mqm,mt-seg,9.980914511902839,31.895940321145865,0.3071797511727617,0.25614063534677856,0.3378390995351909
ref,MoverScore_bert_mnli_1-gram_idf(True),0.2,wmt21.news_mqm,mt-seg,10.773458070014907,32.846407757305826,0.3071797511727617,0.25614063534677856,0.3402736328649353
ref,MoverScore_bert_mnli_1-gram_idf(True),0.3,wmt21.news_mqm,mt-seg,7.262228158423523,28.635522869428698,0.3071797511727617,0.25614063534677856,0.3294878455594053
ref,MoverScore_bert_mnli_1-gram_idf(True),0.4,wmt21.news_mqm,mt-seg,2.6221370284136514,23.070837528480514,0.3071797511727617,0.25614063534677856,0.3152344251720516
ref,MoverScore_bert_mnli_1-gram_idf(True),0.5,wmt21.news_mqm,mt-seg,-1.86295104661639,17.692041473686658,0.3071797511727617,0.25614063534677856,0.3014571427832951
ref,MoverScore_bert_mnli_1-gram_idf(True),0.6,wmt21.news_mqm,mt-seg,-5.817936250767808,12.948977690548947,0.3071797511727617,0.25614063534677856,0.28930822907426323
ref,MoverScore_bert_mnli_1-gram_idf(True),0.7,wmt21.news_mqm,mt-seg,-9.201839702537418,8.89079059774367,0.3071797511727617,0.25614063534677856,0.27891356287119085
ref,MoverScore_bert_mnli_1-gram_idf(True),0.8,wmt21.news_mqm,mt-seg,-12.075933910350567,5.443998399356853,0.3071797511727617,0.25614063534677856,0.27008492743515966
ref,MoverScore_bert_mnli_1-gram_idf(True),0.9,wmt21.news_mqm,mt-seg,-14.52181853835237,2.5107417124212494,0.3071797511727617,0.25614063534677856,0.2625716651208909
ref,MoverScore_bert_mnli_1-gram_idf(True),0.1,wmt21.news,mt-seg,-0.3615351109189646,11.724702561772894,0.702854461772103,0.6268205509224168,0.7003133961141363
ref,MoverScore_bert_mnli_1-gram_idf(True),0.2,wmt21.news,mt-seg,-1.0071268557001578,11.000799943017059,0.702854461772103,0.6268205509224168,0.6957758257311093
ref,MoverScore_bert_mnli_1-gram_idf(True),0.3,wmt21.news,mt-seg,-1.8665275272326753,10.037153177531021,0.702854461772103,0.6268205509224168,0.6897354897667436
ref,MoverScore_bert_mnli_1-gram_idf(True),0.4,wmt21.news,mt-seg,-2.8867618954361407,8.893163439654984,0.702854461772103,0.6268205509224168,0.6825647269892932
ref,MoverScore_bert_mnli_1-gram_idf(True),0.5,wmt21.news,mt-seg,-4.028473940702105,7.612960670468083,0.702854461772103,0.6268205509224168,0.6745401529385517
ref,MoverScore_bert_mnli_1-gram_idf(True),0.6,wmt21.news,mt-seg,-5.26338387724995,6.228255019844342,0.702854461772103,0.6268205509224168,0.6658605333506582
ref,MoverScore_bert_mnli_1-gram_idf(True),0.7,wmt21.news,mt-seg,-6.571802939818927,4.761123518426635,0.702854461772103,0.6268205509224168,0.6566642515907154
ref,MoverScore_bert_mnli_1-gram_idf(True),0.8,wmt21.news,mt-seg,-7.940100666405692,3.226850015828653,0.702854461772103,0.6268205509224168,0.6470471099690741
ref,MoverScore_bert_mnli_1-gram_idf(True),0.9,wmt21.news,mt-seg,-9.358281520341794,1.6366425165341036,0.702854461772103,0.6268205509224168,0.6370793625611865
ref,MoverScore_bert_mnli_1-gram_idf(True),0.1,wmt20,mt-seg,0.3339332643622628,3.119129735965931,0.9101272366950288,0.8855451521211588,0.9131664542863746
ref,MoverScore_bert_mnli_1-gram_idf(True),0.2,wmt20,mt-seg,0.4448315223793964,3.233106448369205,0.9101272366950288,0.8855451521211588,0.9141757695376089
ref,MoverScore_bert_mnli_1-gram_idf(True),0.3,wmt20,mt-seg,0.37676549742911014,3.163150960439043,0.9101272366950288,0.8855451521211588,0.9135562821056006
ref,MoverScore_bert_mnli_1-gram_idf(True),0.4,wmt20,mt-seg,0.16712916361647512,2.947695275602702,0.9101272366950288,0.8855451521211588,0.9116483247335629
ref,MoverScore_bert_mnli_1-gram_idf(True),0.5,wmt20,mt-seg,-0.15335188332512573,2.6183179096181064,0.9101272366950288,0.8855451521211588,0.9087315394369021
ref,MoverScore_bert_mnli_1-gram_idf(True),0.6,wmt20,mt-seg,-0.559883126568983,2.2005016569318636,0.9101272366950288,0.8855451521211588,0.9050315878664648
ref,MoverScore_bert_mnli_1-gram_idf(True),0.7,wmt20,mt-seg,-1.0325575870114845,1.714706099801444,0.9101272366950288,0.8855451521211588,0.9007296488610763
ref,MoverScore_bert_mnli_1-gram_idf(True),0.8,wmt20,mt-seg,-1.5553127062035488,1.1774396815292354,0.9101272366950288,0.8855451521211588,0.8959719121400918
ref,MoverScore_bert_mnli_1-gram_idf(True),0.9,wmt20,mt-seg,-2.115047753249222,0.6021667997018199,0.9101272366950288,0.8855451521211588,0.8908776110236014
ref,MoverScore_bert_mnli_1-gram_idf(True),0.1,paws_back,adv,30.446369087275137,-15.201385881333918,0.5837222222222223,0.8979444444444444,0.7614444444444444
ref,MoverScore_bert_mnli_1-gram_idf(True),0.2,paws_back,adv,41.63890739506995,-7.925508878302301,0.5837222222222223,0.8979444444444444,0.8267777777777777
ref,MoverScore_bert_mnli_1-gram_idf(True),0.3,paws_back,adv,46.40715713333967,-4.825836787725047,0.5837222222222223,0.8979444444444444,0.8546111111111111
ref,MoverScore_bert_mnli_1-gram_idf(True),0.4,paws_back,adv,49.319501284857715,-2.932623894079067,0.5837222222222223,0.8979444444444444,0.8716111111111111
ref,MoverScore_bert_mnli_1-gram_idf(True),0.5,paws_back,adv,50.94698772247072,-1.8746519829239694,0.5837222222222223,0.8979444444444444,0.8811111111111111
ref,MoverScore_bert_mnli_1-gram_idf(True),0.6,paws_back,adv,51.908251641762625,-1.2497679886159796,0.5837222222222223,0.8979444444444444,0.8867222222222222
ref,MoverScore_bert_mnli_1-gram_idf(True),0.7,paws_back,adv,52.507851908251645,-0.8599888634535646,0.5837222222222223,0.8979444444444444,0.8902222222222222
ref,MoverScore_bert_mnli_1-gram_idf(True),0.8,paws_back,adv,53.17407442657276,-0.4269009466064344,0.5837222222222223,0.8979444444444444,0.8941111111111112
ref,MoverScore_bert_mnli_1-gram_idf(True),0.9,paws_back,adv,53.45008089844867,-0.24747880962691093,0.5837222222222223,0.8979444444444444,0.8957222222222223
ref,MoverScore_bert_mnli_1-gram_idf(True),0.1,paws_para,adv,21.729175752289585,-33.35521996060407,0.5095555555555555,0.9307222222222222,0.6202777777777778
ref,MoverScore_bert_mnli_1-gram_idf(True),0.2,paws_para,adv,44.668556476232,-20.796275293977207,0.5095555555555555,0.9307222222222222,0.7371666666666666
ref,MoverScore_bert_mnli_1-gram_idf(True),0.3,paws_para,adv,61.78587003924989,-11.424819435325018,0.5095555555555555,0.9307222222222222,0.8243888888888888
ref,MoverScore_bert_mnli_1-gram_idf(True),0.4,paws_para,adv,71.40209332751854,-6.160090730018508,0.5095555555555555,0.9307222222222222,0.8733888888888889
ref,MoverScore_bert_mnli_1-gram_idf(True),0.5,paws_para,adv,76.00305276929788,-3.641138900495433,0.5095555555555555,0.9307222222222222,0.8968333333333334
ref,MoverScore_bert_mnli_1-gram_idf(True),0.6,paws_para,adv,78.59790667248147,-2.2204978212857385,0.5095555555555555,0.9307222222222222,0.9100555555555556
ref,MoverScore_bert_mnli_1-gram_idf(True),0.7,paws_para,adv,80.21151330135194,-1.3370739569032453,0.5095555555555555,0.9307222222222222,0.9182777777777777
ref,MoverScore_bert_mnli_1-gram_idf(True),0.8,paws_para,adv,81.07283035324903,-0.8655166238882517,0.5095555555555555,0.9307222222222222,0.9226666666666667
ref,MoverScore_bert_mnli_1-gram_idf(True),0.9,paws_para,adv,81.9995638901003,-0.35814480988480835,0.5095555555555555,0.9307222222222222,0.9273888888888888
ref,MoverScore_bert_mnli_1-gram_idf(True),0.1,wmt20_google-de,adv,38.57868020304569,-49.908256880733944,0.3283333333333333,0.9083333333333332,0.45499999999999996
ref,MoverScore_bert_mnli_1-gram_idf(True),0.2,wmt20_google-de,adv,68.69712351945856,-39.02140672782875,0.3283333333333333,0.9083333333333332,0.5538888888888889
ref,MoverScore_bert_mnli_1-gram_idf(True),0.3,wmt20_google-de,adv,99.32318104906936,-27.95107033639144,0.3283333333333333,0.9083333333333332,0.6544444444444444
ref,MoverScore_bert_mnli_1-gram_idf(True),0.4,wmt20_google-de,adv,122.50423011844336,-19.57186544342506,0.3283333333333333,0.9083333333333332,0.7305555555555556
ref,MoverScore_bert_mnli_1-gram_idf(True),0.5,wmt20_google-de,adv,135.53299492385787,-14.862385321100913,0.3283333333333333,0.9083333333333332,0.7733333333333333
ref,MoverScore_bert_mnli_1-gram_idf(True),0.6,wmt20_google-de,adv,144.67005076142132,-11.559633027522931,0.3283333333333333,0.9083333333333332,0.8033333333333332
ref,MoverScore_bert_mnli_1-gram_idf(True),0.7,wmt20_google-de,adv,152.45346869712355,-8.746177370030573,0.3283333333333333,0.9083333333333332,0.8288888888888889
ref,MoverScore_bert_mnli_1-gram_idf(True),0.8,wmt20_google-de,adv,158.20642978003386,-6.666666666666654,0.3283333333333333,0.9083333333333332,0.8477777777777777
ref,MoverScore_bert_mnli_1-gram_idf(True),0.9,wmt20_google-de,adv,167.3434856175973,-3.3639143730886722,0.3283333333333333,0.9083333333333332,0.8777777777777778
ref,MoverScore_bert_mnli_1-gram_idf(True),0.1,xpaws-de,adv,22.9950000994966,-35.05838930927779,0.4897029592483684,0.9274641463440276,0.6023101552147685
ref,MoverScore_bert_mnli_1-gram_idf(True),0.2,xpaws-de,adv,44.31185462000218,-23.803046683142036,0.4897029592483684,0.9274641463440276,0.7066994226203539
ref,MoverScore_bert_mnli_1-gram_idf(True),0.3,xpaws-de,adv,63.78236753752413,-13.522576185841206,0.4897029592483684,0.9274641463440276,0.8020471005582948
ref,MoverScore_bert_mnli_1-gram_idf(True),0.4,xpaws-de,adv,75.6976875084533,-7.231262960250695,0.4897029592483684,0.9274641463440276,0.8603967750598467
ref,MoverScore_bert_mnli_1-gram_idf(True),0.5,xpaws-de,adv,81.07563677946128,-4.391694786018185,0.4897029592483684,0.9274641463440276,0.8867327517868488
ref,MoverScore_bert_mnli_1-gram_idf(True),0.6,xpaws-de,adv,83.85385337260136,-2.924790763413565,0.4897029592483684,0.9274641463440276,0.900337760657785
ref,MoverScore_bert_mnli_1-gram_idf(True),0.7,xpaws-de,adv,84.86289224765093,-2.3920161811763707,0.4897029592483684,0.9274641463440276,0.9052790538888692
ref,MoverScore_bert_mnli_1-gram_idf(True),0.8,xpaws-de,adv,86.45685201728175,-1.5504021746533425,0.4897029592483684,0.9274641463440276,0.9130847220499798
ref,MoverScore_bert_mnli_1-gram_idf(True),0.9,xpaws-de,adv,87.8611676400657,-0.8089206641207158,0.4897029592483684,0.9274641463440276,0.91996169721194
ref,SentSim_new_BERTScore_ref,0.1,wmt15,mt-seg,1.480451812596284,42.020837859257384,0.8154080601196307,0.582646741139325,0.8274797835257279
ref,SentSim_new_BERTScore_ref,0.2,wmt15,mt-seg,1.1210146668753973,41.517809308622965,0.8154080601196307,0.582646741139325,0.824548904068456
ref,SentSim_new_BERTScore_ref,0.3,wmt15,mt-seg,-0.8570041833365627,38.74959248074281,0.8154080601196307,0.582646741139325,0.808419978933142
ref,SentSim_new_BERTScore_ref,0.4,wmt15,mt-seg,-4.044334821181749,34.28895637166052,0.8154080601196307,0.582646741139325,0.7824302280094899
ref,SentSim_new_BERTScore_ref,0.5,wmt15,mt-seg,-7.982848313121393,28.777047663585286,0.8154080601196307,0.582646741139325,0.7503152715473149
ref,SentSim_new_BERTScore_ref,0.6,wmt15,mt-seg,-12.27383997630669,22.77184941734509,0.8154080601196307,0.582646741139325,0.7153261796666406
ref,SentSim_new_BERTScore_ref,0.7,wmt15,mt-seg,-16.624714200579447,16.68284614908446,0.8154080601196307,0.582646741139325,0.6798488005562531
ref,SentSim_new_BERTScore_ref,0.8,wmt15,mt-seg,-20.847828264213064,10.772641898121416,0.8154080601196307,0.582646741139325,0.6454131880933389
ref,SentSim_new_BERTScore_ref,0.9,wmt15,mt-seg,-24.837754074223707,5.188782185115559,0.8154080601196307,0.582646741139325,0.6128790114457187
ref,SentSim_new_BERTScore_ref,0.1,wmt16,mt-seg,1.2467291443299278,51.5349291438224,0.7688355468917086,0.5136907036053541,0.778420843726776
ref,SentSim_new_BERTScore_ref,0.2,wmt16,mt-seg,0.28328708649871803,50.092955410927665,0.7688355468917086,0.5136907036053541,0.7710135587124647
ref,SentSim_new_BERTScore_ref,0.3,wmt16,mt-seg,-2.489923243292058,45.94232028051568,0.7688355468917086,0.5136907036053541,0.7496921319069604
ref,SentSim_new_BERTScore_ref,0.4,wmt16,mt-seg,-6.487043257246228,39.95987222305346,0.7688355468917086,0.5136907036053541,0.7189608523877579
ref,SentSim_new_BERTScore_ref,0.5,wmt16,mt-seg,-11.134523594498102,33.0040366167611,0.7688355468917086,0.5136907036053541,0.6832293715201628
ref,SentSim_new_BERTScore_ref,0.6,wmt16,mt-seg,-15.985006511195865,25.74436915582683,0.7688355468917086,0.5136907036053541,0.6459371346606807
ref,SentSim_new_BERTScore_ref,0.7,wmt16,mt-seg,-20.742643574434528,18.623663120551726,0.7688355468917086,0.5136907036053541,0.609358729726407
ref,SentSim_new_BERTScore_ref,0.8,wmt16,mt-seg,-25.23890228278659,11.894159357411338,0.7688355468917086,0.5136907036053541,0.5747898944963824
ref,SentSim_new_BERTScore_ref,0.9,wmt16,mt-seg,-29.39453692187334,5.674464104995458,0.7688355468917086,0.5136907036053541,0.5428398981921385
ref,SentSim_new_BERTScore_ref,0.1,wmt17,mt-seg,1.7409946717295677,42.097473682319155,0.7953192170378998,0.5694441014755729,0.8091656822297709
ref,SentSim_new_BERTScore_ref,0.2,wmt17,mt-seg,1.4057523195930566,41.629254441258844,0.7953192170378998,0.5694441014755729,0.8064994353795794
ref,SentSim_new_BERTScore_ref,0.3,wmt17,mt-seg,-0.6771835818771388,38.7201033129835,0.7953192170378998,0.5694441014755729,0.7899334458766053
ref,SentSim_new_BERTScore_ref,0.4,wmt17,mt-seg,-3.998577772436651,34.08124829584476,0.7953192170378998,0.5694441014755729,0.763517759605505
ref,SentSim_new_BERTScore_ref,0.5,wmt17,mt-seg,-8.03896622862802,28.438203482174075,0.7953192170378998,0.5694441014755729,0.7313837737704342
ref,SentSim_new_BERTScore_ref,0.6,wmt17,mt-seg,-12.376574910588534,22.380043371612967,0.7953192170378998,0.5694441014755729,0.6968859383628979
ref,SentSim_new_BERTScore_ref,0.7,wmt17,mt-seg,-16.71942192134609,16.314567102105503,0.7953192170378998,0.5694441014755729,0.662346441519787
ref,SentSim_new_BERTScore_ref,0.8,wmt17,mt-seg,-20.890478788490462,10.489023079080596,0.7953192170378998,0.5694441014755729,0.6291732247018089
ref,SentSim_new_BERTScore_ref,0.9,wmt17,mt-seg,-24.796880094785912,5.0331126213058575,0.7953192170378998,0.5694441014755729,0.5981048644182216
ref,SentSim_new_BERTScore_ref,0.1,wmt20_mqm,mt-seg,6.355457811529641,33.60072925700701,0.41751789349770496,0.33237323594268436,0.44405306707453884
ref,SentSim_new_BERTScore_ref,0.2,wmt20_mqm,mt-seg,8.463451199993743,36.24873115331611,0.41751789349770496,0.33237323594268436,0.45285431666512505
ref,SentSim_new_BERTScore_ref,0.3,wmt20_mqm,mt-seg,7.139764329440368,34.58595300489951,0.41751789349770496,0.33237323594268436,0.4473276871266849
ref,SentSim_new_BERTScore_ref,0.4,wmt20_mqm,mt-seg,3.7249937344418393,30.29641440363995,0.41751789349770496,0.33237323594268436,0.433070408870668
ref,SentSim_new_BERTScore_ref,0.5,wmt20_mqm,mt-seg,-0.626061313458226,24.830741654932066,0.41751789349770496,0.33237323594268436,0.4149039754897501
ref,SentSim_new_BERTScore_ref,0.6,wmt20_mqm,mt-seg,-5.1767017281334144,19.114355392325933,0.41751789349770496,0.33237323594268436,0.395904237489743
ref,SentSim_new_BERTScore_ref,0.7,wmt20_mqm,mt-seg,-9.541564308247752,13.631338010714146,0.41751789349770496,0.33237323594268436,0.3776801551911801
ref,SentSim_new_BERTScore_ref,0.8,wmt20_mqm,mt-seg,-13.55501287290325,8.589757013304,0.41751789349770496,0.33237323594268436,0.36092328928741657
ref,SentSim_new_BERTScore_ref,0.9,wmt20_mqm,mt-seg,-17.169258866356106,4.049643037252171,0.41751789349770496,0.33237323594268436,0.345833165549727
ref,SentSim_new_BERTScore_ref,0.1,wmt21.news_mqm,mt-seg,10.580851734439566,13.922840809507164,0.2638817513861589,0.25614063534677856,0.2918026882545708
ref,SentSim_new_BERTScore_ref,0.2,wmt21.news_mqm,mt-seg,16.036285378473035,19.543149288126838,0.2638817513861589,0.25614063534677856,0.30619858210015605
ref,SentSim_new_BERTScore_ref,0.3,wmt21.news_mqm,mt-seg,17.229716822423736,20.77264877446432,0.2638817513861589,0.25614063534677856,0.30934782989604626
ref,SentSim_new_BERTScore_ref,0.4,wmt21.news_mqm,mt-seg,15.715568991278195,19.21274016800951,0.2638817513861589,0.25614063534677856,0.30535227008064386
ref,SentSim_new_BERTScore_ref,0.5,wmt21.news_mqm,mt-seg,12.834875930752098,16.244986422148667,0.2638817513861589,0.25614063534677856,0.2977506467804681
ref,SentSim_new_BERTScore_ref,0.6,wmt21.news_mqm,mt-seg,9.447017280430448,12.754739461195829,0.2638817513861589,0.25614063534677856,0.2888107060395118
ref,SentSim_new_BERTScore_ref,0.7,wmt21.news_mqm,mt-seg,6.016340255484587,9.220380063057654,0.2638817513861589,0.25614063534677856,0.2797577754216821
ref,SentSim_new_BERTScore_ref,0.8,wmt21.news_mqm,mt-seg,2.762501874391865,5.868203749573508,0.2638817513861589,0.25614063534677856,0.2711714897143796
ref,SentSim_new_BERTScore_ref,0.9,wmt21.news_mqm,mt-seg,-0.2276151745797539,2.7877189890668452,0.2638817513861589,0.25614063534677856,0.26328111647705715
ref,SentSim_new_BERTScore_ref,0.1,wmt21.news,mt-seg,20.743659340700415,-50.27604535284952,0.2581336097991026,0.6268205509224168,0.3116799664596813
ref,SentSim_new_BERTScore_ref,0.2,wmt21.news,mt-seg,43.61769753409697,-40.85619139168797,0.2581336097991026,0.6268205509224168,0.3707255469551213
