setup,metric,nli,nli_weight,dataset,type,improvement,improvement_nli,ori,ori_nli,current
src,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.3,realsumm,sum-system,123.94202415109257,-99.19804075558912,-0.0230423130244021,0.6879147771811381,0.0055167961492727
src,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.4,realsumm,sum-system,192.6683883103214,-96.89599048931171,-0.0230423130244021,0.6879147771811381,0.0213529401091327
src,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.5,realsumm,sum-system,288.4736387894418,-93.68690900981929,-0.0230423130244021,0.6879147771811381,0.0434286858183441
src,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.6,realsumm,sum-system,430.7011418235911,-88.92287318110644,-0.0230423130244021,0.6879147771811381,0.0762011922742638
src,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.7,realsumm,sum-system,661.5593956067913,-81.19007207784034,-0.0230423130244021,0.6879147771811381,0.1293962737536574
src,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.8,realsumm,sum-system,1087.817576313717,-66.91217784607436,-0.0230423130244021,0.6879147771811381,0.2276160180442688
src,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.9,realsumm,sum-system,1993.134670434348,-36.58778220719893,-0.0230423130244021,0.6879147771811381,0.4362220167349655
src,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.1,realsumm,sum-summary,10.47807955873473,357.8444956206519,0.1776633048852869,-0.0761230162565176,0.1962790073178447
src,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.2,realsumm,sum-summary,11.899733164204264,361.16248918384287,0.1776633048852869,-0.0761230162565176,0.1988047640973427
src,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.3,realsumm,sum-summary,13.091296686050349,363.94347611371643,0.1776633048852869,-0.0761230162565176,0.200921735230062
src,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.4,realsumm,sum-summary,14.050506422789653,366.1821731634101,0.1776633048852869,-0.0761230162565176,0.2026258989491345
src,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.5,realsumm,sum-summary,5.868341336441464,347.0858398618094,0.1776633048852869,-0.0761230162565176,0.1880891940455582
src,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.6,realsumm,sum-summary,6.383829940349463,348.2889373414519,0.1776633048852869,-0.0761230162565176,0.1890050281355682
src,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.7,realsumm,sum-summary,-3.6625389176735137,324.84174382249864,0.1776633048852869,-0.0761230162565176,0.1711563172014383
src,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.8,realsumm,sum-summary,28.21288998007511,399.2357224258508,0.1776633048852869,-0.0761230162565176,0.2277872576275383
src,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.9,realsumm,sum-summary,-5.5003435929667726,320.5524963858763,0.1776633048852869,-0.0761230162565176,0.167891212677976
src,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.1,realsumm,sum-system,25.38548801518236,-103.02566203879566,-0.0230423130244021,0.5682362799519799,-0.0171929094131717
src,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.2,realsumm,sum-system,56.881655616424794,-101.74847404756393,-0.0230423130244021,0.5682362799519799,-0.0099354638838031
src,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.3,realsumm,sum-system,96.97693664372969,-100.12258698468474,-0.0230423130244021,0.5682362799519799,-0.0006965837214778
src,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.4,realsumm,sum-system,149.70627030329692,-97.98438170878336,-0.0230423130244021,0.5682362799519799,0.0114534743960411
src,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.5,realsumm,sum-system,222.05122307389905,-95.05075162163604,-0.0230423130244021,0.5682362799519799,0.0281234248707991
src,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.6,realsumm,sum-system,327.151175887443,-90.78888715253838,-0.0230423130244021,0.5682362799519799,0.0523408849865948
src,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.7,realsumm,sum-system,492.64975745912835,-84.07782301212204,-0.0230423130244021,0.5682362799519799,0.090475586203288
src,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.8,realsumm,sum-system,785.9351815478511,-72.18492777509499,-0.0230423130244021,0.5682362799519799,0.1580553316767567
src,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.9,realsumm,sum-system,1397.544425780011,-47.38381571761359,-0.0230423130244021,0.5682362799519799,0.2989842482189109
src,SUPERT_default,NLI1Score_monolingual,0.1,realsumm,sum-summary,7.805870832967604,87.39972206900374,0.5217287156629147,0.3001360829654579,0.5624541853060626
src,SUPERT_default,NLI1Score_monolingual,0.2,realsumm,sum-summary,8.260579140249018,88.19014479597222,0.5217287156629147,0.3001360829654579,0.5648265291176545
src,SUPERT_default,NLI1Score_monolingual,0.3,realsumm,sum-summary,9.394036456166555,90.16044181540938,0.5217287156629147,0.3001360829654579,0.5707401014145784
src,SUPERT_default,NLI1Score_monolingual,0.4,realsumm,sum-summary,9.005726659299096,89.48544009753095,0.5217287156629147,0.3001360829654579,0.5687141776985886
src,SUPERT_default,NLI1Score_monolingual,0.5,realsumm,sum-summary,8.101638465542129,87.91385707587503,0.5217287156629147,0.3001360829654579,0.5639972899768403
src,SUPERT_default,NLI1Score_monolingual,0.6,realsumm,sum-summary,1.6722933894679417,76.73768020319986,0.5217287156629147,0.3001360829654579,0.5304535504859016
src,SUPERT_default,NLI1Score_monolingual,0.7,realsumm,sum-summary,-1.7052804045892573,70.86641933973019,0.5217287156629147,0.3001360829654579,0.5128317781095998
src,SUPERT_default,NLI1Score_monolingual,0.8,realsumm,sum-summary,-3.7124689231627164,67.37730907500669,0.5217287156629147,0.3001360829654579,0.502359699230713
src,SUPERT_default,NLI1Score_monolingual,0.9,realsumm,sum-summary,-6.116561926641121,63.198256884259806,0.5217287156629147,0.3001360829654579,0.4898168556803231
src,SUPERT_default,NLI1Score_monolingual,0.1,realsumm,sum-system,0.948936991876624,-8.092670774333936,0.6263008981528478,0.6879147771811381,0.6322440990558758
src,SUPERT_default,NLI1Score_monolingual,0.2,realsumm,sum-system,2.1122358721100736,-7.033564097637897,0.6263008981528478,0.6879147771811381,0.6395298503909799
src,SUPERT_default,NLI1Score_monolingual,0.3,realsumm,sum-system,3.570295758066261,-5.706097024060926,0.6263008981528478,0.6879147771811381,0.6486616925523299
src,SUPERT_default,NLI1Score_monolingual,0.4,realsumm,sum-system,5.448130422018472,-3.9964527837742563,0.6263008981528478,0.6879147771811381,0.6604225879184881
src,SUPERT_default,NLI1Score_monolingual,0.5,realsumm,sum-system,7.9493964431812545,-1.7192155335545876,0.6263008981528478,0.6879147771811381,0.6760880394742226
src,SUPERT_default,NLI1Score_monolingual,0.6,realsumm,sum-system,11.42279693924719,1.4430858480856399,0.6263008981528478,0.6879147771811381,0.697841977977529
src,SUPERT_default,NLI1Score_monolingual,0.7,realsumm,sum-system,16.486236611712048,6.053012716646671,0.6263008981528478,0.6879147771811381,0.729554346123604
