dataset,metric,nli,nli_weight,level,correlation,litepyramid
realsumm,SUPERT_default,NLI1Score_monolingual,0.8,system,pearson,-0.2762655592441657
realsumm,SUPERT_default,NLI1Score_monolingual,0.9,system,pearson,-0.38140250168757633
realsumm,SUPERT_default,NLI1Score_monolingual,1.0,system,pearson,-0.4376177586940694
realsumm,SUPERT_default,NLI2Score_monolingual,0.0,summary,pearson,0.5217287156629147
realsumm,SUPERT_default,NLI2Score_monolingual,0.1,summary,pearson,0.5404001279193161
realsumm,SUPERT_default,NLI2Score_monolingual,0.2,summary,pearson,0.5396491491712331
realsumm,SUPERT_default,NLI2Score_monolingual,0.3,summary,pearson,0.5032769399574345
realsumm,SUPERT_default,NLI2Score_monolingual,0.4,summary,pearson,0.4165364563450496
realsumm,SUPERT_default,NLI2Score_monolingual,0.5,summary,pearson,0.3844986343099533
realsumm,SUPERT_default,NLI2Score_monolingual,0.6,summary,pearson,0.32024298785536176
realsumm,SUPERT_default,NLI2Score_monolingual,0.7,summary,pearson,0.26916707528855427
realsumm,SUPERT_default,NLI2Score_monolingual,0.8,summary,pearson,0.12223207566256605
realsumm,SUPERT_default,NLI2Score_monolingual,0.9,summary,pearson,0.060033724643413944
realsumm,SUPERT_default,NLI2Score_monolingual,1.0,summary,pearson,-0.08426056148187354
realsumm,SUPERT_default,NLI2Score_monolingual,0.0,system,pearson,0.6263008981528478
realsumm,SUPERT_default,NLI2Score_monolingual,0.1,system,pearson,0.6029731732557654
realsumm,SUPERT_default,NLI2Score_monolingual,0.2,system,pearson,0.5727967844049088
realsumm,SUPERT_default,NLI2Score_monolingual,0.3,system,pearson,0.5330070282879438
realsumm,SUPERT_default,NLI2Score_monolingual,0.4,system,pearson,0.479596792272587
realsumm,SUPERT_default,NLI2Score_monolingual,0.5,system,pearson,0.4069854910871133
realsumm,SUPERT_default,NLI2Score_monolingual,0.6,system,pearson,0.3082449831068548
realsumm,SUPERT_default,NLI2Score_monolingual,0.7,system,pearson,0.17722930748257743
realsumm,SUPERT_default,NLI2Score_monolingual,0.8,system,pearson,0.014375168352552868
realsumm,SUPERT_default,NLI2Score_monolingual,0.9,system,pearson,-0.16591149627935117
realsumm,SUPERT_default,NLI2Score_monolingual,1.0,system,pearson,-0.3370850825798953
