dataset,metric,nli,nli_weight,aggregation,level,correlation,coherence,consistency,fluency,relevance,avg
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.7,mean,system,kendall,0.5441176470588235,0.41176470588235287,0.34686583016987066,0.4705882352941176,0.44333410460129113
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.8,mean,system,kendall,0.4705882352941176,0.6029411764705882,0.4354273187238802,0.4264705882352941,0.48385682968097005
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.9,mean,system,kendall,0.39705882352941174,0.7058823529411764,0.5387490553702247,0.4705882352941176,0.5280696167837327
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,1.0,mean,system,kendall,0.1764705882352941,0.6911764705882353,0.49446831109321987,0.338235294117647,0.4250876660085991
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.0,max,system,kendall,0.6470588235294118,0.24999999999999997,0.45018756681621513,0.6323529411764706,0.49489983288052436
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.1,max,system,kendall,0.676470588235294,0.2794117647058823,0.45018756681621513,0.6617647058823529,0.5169586564099361
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.2,max,system,kendall,0.6617647058823529,0.3235294117647059,0.4354273187238802,0.676470588235294,0.5242980061515583
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.3,max,system,kendall,0.676470588235294,0.39705882352941174,0.5092285591855548,0.6911764705882353,0.568483610384624
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.4,max,system,kendall,0.5588235294117646,0.5147058823529411,0.5092285591855548,0.6617647058823529,0.5611306692081534
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.5,max,system,kendall,0.49999999999999994,0.6029411764705882,0.5387490553702247,0.6617647058823529,0.5758637344307914
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.6,max,system,kendall,0.3823529411764705,0.6617647058823529,0.5535093034625596,0.5735294117647058,0.5427890905715222
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.7,max,system,kendall,0.2941176470588235,0.6911764705882353,0.5239888072778897,0.48529411764705876,0.4986442606430018
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.8,max,system,kendall,0.2205882352941176,0.676470588235294,0.5092285591855548,0.41176470588235287,0.4545130221493298
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.9,max,system,kendall,0.1764705882352941,0.6617647058823529,0.4354273187238802,0.3676470588235294,0.41032741791626415
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,1.0,max,system,kendall,0.1176470588235294,0.6029411764705882,0.3763863263545405,0.30882352941176466,0.3514495227651057
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.0,mean,system,kendall,0.5147058823529411,0.20588235294117643,0.3173453339852008,0.5294117647058822,0.39183633349630015
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.1,mean,system,kendall,0.49999999999999994,0.24999999999999997,0.3616260782622056,0.5147058823529411,0.4065829901537866
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.2,mean,system,kendall,0.4705882352941176,0.30882352941176466,0.30258508589286587,0.45588235294117646,0.3844698008849811
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.3,mean,system,kendall,0.5147058823529411,0.3529411764705882,0.3173453339852008,0.4705882352941176,0.41389515702571195
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.4,mean,system,kendall,0.49999999999999994,0.45588235294117646,0.39114657444687545,0.48529411764705876,0.4580807612587776
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.5,mean,system,kendall,0.3676470588235294,0.5588235294117646,0.4206670706315453,0.3823529411764705,0.4323726500108275
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.6,mean,system,kendall,0.3676470588235294,0.6176470588235293,0.479708063000885,0.4411764705882352,0.47654466280904473
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.7,mean,system,kendall,0.24999999999999997,0.6470588235294118,0.479708063000885,0.3823529411764705,0.4397799569266918
