dataset,metric,nli,nli_weight,aggregation,level,correlation,coherence,consistency,fluency,relevance,avg
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.2,None,system,kendall,0.7941176470588235,0.13235294117647056,0.3616260782622056,0.6323529411764706,0.4801124019184926
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.3,None,system,kendall,0.8088235294117646,0.2352941176470588,0.46494781490855003,0.676470588235294,0.5463840125506668
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.4,None,system,kendall,0.7058823529411764,0.3676470588235294,0.5387490553702247,0.7499999999999999,0.5905696167837327
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.5,None,system,kendall,0.6617647058823529,0.41176470588235287,0.5239888072778897,0.7352941176470588,0.5832030841724136
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.6,None,system,kendall,0.5588235294117646,0.4264705882352941,0.45018756681621513,0.6617647058823529,0.5243115975864067
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.7,None,system,kendall,0.49999999999999994,0.39705882352941174,0.39114657444687545,0.6029411764705882,0.47278664361171885
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.8,None,system,kendall,0.4411764705882352,0.4264705882352941,0.3321055820775357,0.5441176470588235,0.43596757198997216
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.9,None,system,kendall,0.3823529411764705,0.4264705882352941,0.3321055820775357,0.48529411764705876,0.4065558072840898
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,1.0,None,system,kendall,0.10294117647058822,0.3529411764705882,0.19926334924652145,0.1764705882352941,0.207904072605748
summ,SUPERT_default,NLI1Score_monolingual,0.0,None,system,kendall,0.14705882352941174,0.6029411764705882,0.46494781490855003,0.2794117647058823,0.37358989490360806
summ,SUPERT_default,NLI1Score_monolingual,0.1,None,system,kendall,0.16176470588235295,0.6176470588235293,0.45018756681621513,0.2941176470588235,0.38092924464523026
summ,SUPERT_default,NLI1Score_monolingual,0.2,None,system,kendall,0.19117647058823525,0.6470588235294118,0.479708063000885,0.3235294117647059,0.4103681922208095
summ,SUPERT_default,NLI1Score_monolingual,0.3,None,system,kendall,0.20588235294117643,0.6617647058823529,0.49446831109321987,0.338235294117647,0.42508766600859904
summ,SUPERT_default,NLI1Score_monolingual,0.4,None,system,kendall,0.2205882352941176,0.676470588235294,0.479708063000885,0.3235294117647059,0.4250740745737506
summ,SUPERT_default,NLI1Score_monolingual,0.5,None,system,kendall,0.20588235294117643,0.6911764705882353,0.46494781490855003,0.3676470588235294,0.4324134243153728
summ,SUPERT_default,NLI1Score_monolingual,0.6,None,system,kendall,0.24999999999999997,0.7058823529411764,0.45018756681621513,0.41176470588235287,0.4544586564099361
summ,SUPERT_default,NLI1Score_monolingual,0.7,None,system,kendall,0.4264705882352941,0.5588235294117646,0.3763863263545405,0.588235294117647,0.48747893452981156
summ,SUPERT_default,NLI1Score_monolingual,0.8,None,system,kendall,0.5294117647058822,0.3676470588235294,0.3321055820775357,0.6323529411764706,0.4653793366958545
summ,SUPERT_default,NLI1Score_monolingual,0.9,None,system,kendall,0.2647058823529411,-0.16176470588235295,-0.08118136450784207,0.2205882352941176,0.06058701181421593
summ,SUPERT_default,NLI1Score_monolingual,1.0,None,system,kendall,0.20588235294117643,-0.30882352941176466,-0.19926334924652145,0.07352941176470587,-0.057168778488100945
summ,SUPERT_default,NLI2Score_monolingual,0.0,None,system,kendall,0.14705882352941174,0.6029411764705882,0.46494781490855003,0.2794117647058823,0.37358989490360806
summ,SUPERT_default,NLI2Score_monolingual,0.1,None,system,kendall,0.16176470588235295,0.6176470588235293,0.45018756681621513,0.2941176470588235,0.38092924464523026
summ,SUPERT_default,NLI2Score_monolingual,0.2,None,system,kendall,0.16176470588235295,0.6470588235294118,0.479708063000885,0.2941176470588235,0.3956623098678683
summ,SUPERT_default,NLI2Score_monolingual,0.3,None,system,kendall,0.13235294117647056,0.6470588235294118,0.45018756681621513,0.2352941176470588,0.3662233622922891
summ,SUPERT_default,NLI2Score_monolingual,0.4,None,system,kendall,0.10294117647058822,0.6176470588235293,0.4206670706315453,0.2352941176470588,0.3441373558931804
summ,SUPERT_default,NLI2Score_monolingual,0.5,None,system,kendall,0.10294117647058822,0.6176470588235293,0.4206670706315453,0.2352941176470588,0.3441373558931804
summ,SUPERT_default,NLI2Score_monolingual,0.6,None,system,kendall,0.13235294117647056,0.588235294117647,0.39114657444687545,0.2647058823529411,0.3441101730234835
summ,SUPERT_default,NLI2Score_monolingual,0.7,None,system,kendall,0.13235294117647056,0.588235294117647,0.39114657444687545,0.2647058823529411,0.3441101730234835
summ,SUPERT_default,NLI2Score_monolingual,0.8,None,system,kendall,0.14705882352941174,0.5441176470588235,0.3173453339852008,0.24999999999999997,0.314630451143359
summ,SUPERT_default,NLI2Score_monolingual,0.9,None,system,kendall,0.14705882352941174,0.45588235294117646,0.273064589708196,0.24999999999999997,0.28150144154469603
summ,SUPERT_default,NLI2Score_monolingual,1.0,None,system,kendall,0.10294117647058822,0.3529411764705882,0.19926334924652145,0.1764705882352941,0.207904072605748
