dataset,metric,nli,nli_weight,aggregation,level,correlation,coherence,consistency,fluency,relevance,avg
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.3,mean,system,kendall,0.6029411764705882,0.3235294117647059,0.46494781490855003,0.5588235294117646,0.4875604831389022
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.4,mean,system,kendall,0.5588235294117646,0.3676470588235294,0.3616260782622056,0.5147058823529411,0.45070063721261017
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.5,mean,system,kendall,0.48529411764705876,0.3529411764705882,0.287824837800531,0.4411764705882352,0.3918091506266033
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.6,mean,system,kendall,0.48529411764705876,0.49999999999999994,0.40590682253921034,0.4411764705882352,0.4580943526936261
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.7,mean,system,kendall,0.3676470588235294,0.588235294117647,0.4206670706315453,0.3823529411764705,0.43972559118729804
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.8,mean,system,kendall,0.2352941176470588,0.6029411764705882,0.46494781490855003,0.3676470588235294,0.4177075419624316
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.9,mean,system,kendall,0.14705882352941174,0.6029411764705882,0.40590682253921034,0.30882352941176466,0.3661825879877438
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,1.0,mean,system,kendall,0.07352941176470587,0.5588235294117646,0.39114657444687545,0.2352941176470588,0.3146984083176012
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.0,max,system,kendall,0.4411764705882352,-0.044117647058823525,0.18450310115418653,0.3676470588235294,0.2373022458767819
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.1,max,system,kendall,0.4411764705882352,0.07352941176470587,0.30258508589286587,0.4264705882352941,0.3109403891202753
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.2,max,system,kendall,0.5588235294117646,0.2205882352941176,0.4206670706315453,0.5441176470588235,0.43604912059906276
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.3,max,system,kendall,0.6176470588235293,0.2794117647058823,0.39114657444687545,0.5735294117647058,0.46543370243524823
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.4,max,system,kendall,0.6176470588235293,0.2794117647058823,0.39114657444687545,0.5735294117647058,0.46543370243524823
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.5,max,system,kendall,0.6176470588235293,0.30882352941176466,0.39114657444687545,0.5735294117647058,0.4727866436117188
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.6,max,system,kendall,0.5735294117647058,0.4411764705882352,0.40590682253921034,0.49999999999999994,0.4801531762230379
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.7,max,system,kendall,0.48529411764705876,0.6176470588235293,0.5092285591855548,0.4411764705882352,0.5133365515610945
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.8,max,system,kendall,0.39705882352941174,0.7058823529411764,0.5387490553702247,0.49999999999999994,0.5354225579602032
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.9,max,system,kendall,0.3235294117647059,0.7499999999999999,0.5830297996472293,0.4264705882352941,0.5207574499118073
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,1.0,max,system,kendall,0.14705882352941174,0.6617647058823529,0.5239888072778897,0.2794117647058823,0.4030560253488842
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.0,mean,system,kendall,0.48529411764705876,0.1764705882352941,0.3763863263545405,0.49999999999999994,0.3845377580592233
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.1,mean,system,kendall,0.5588235294117646,0.2205882352941176,0.4206670706315453,0.5735294117647058,0.4434020617755334
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.2,mean,system,kendall,0.6323529411764706,0.2941176470588235,0.4354273187238802,0.6470588235294118,0.5022391826221465
