setup,metric,nli_metric,nli_weight,dataset,type,improvement,improvement_nli,ori,ori_nli,current
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.1,wmt21.news_mqm,mt,5.9963530982724835,32.27554574970321,0.3196444154805829,0.256140635346778,0.3388114232917078
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.2,wmt21.news_mqm,mt,7.03862861354682,33.57622788238607,0.3196444154805829,0.256140635346778,0.3421429987702037
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.3,wmt21.news_mqm,mt,4.846196593307896,30.84023618531933,0.3196444154805829,0.256140635346778,0.33513501225430187
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.4,wmt21.news_mqm,mt,1.1149490409364404,26.18391743575263,0.3196444154805829,0.256140635346778,0.32320828782539057
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.5,wmt21.news_mqm,mt,-3.06673055183711,20.96549308324976,0.3196444154805829,0.256140635346778,0.30984178253379874
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.6,wmt21.news_mqm,mt,-7.148763390015514,15.871420450980505,0.3196444154805829,0.256140635346778,0.29679379252847793
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.7,wmt21.news_mqm,mt,-10.903644219542375,11.185609133582847,0.3196444154805829,0.256140635346778,0.28479152564894433
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.8,wmt21.news_mqm,mt,-14.265801922729729,6.989886997054697,0.3196444154805829,0.256140635346778,0.2740445763110557
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.9,wmt21.news_mqm,mt,-17.24197913766384,3.2758397317846093,0.3196444154805829,0.256140635346778,0.2645313920487133
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.1,paws_back_google,adv-all,6.588764538073276,-6.230694980694995,0.7595000000000001,0.8633333333333334,0.8095416666666666
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.2,paws_back_google,adv-all,10.763660302830822,-2.557915057915046,0.7595000000000001,0.8633333333333334,0.8412500000000002
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.3,paws_back_google,adv-all,12.563089752029832,-0.9749034749034833,0.7595000000000001,0.8633333333333334,0.8549166666666667
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.4,paws_back_google,adv-all,13.21044546850999,-0.40540540540539927,0.7595000000000001,0.8633333333333334,0.8598333333333334
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.5,paws_back_google,adv-all,13.572525784507347,-0.08687258687259015,0.7595000000000001,0.8633333333333334,0.8625833333333334
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.6,paws_back_google,adv-all,13.764538073293814,0.08204633204631658,0.7595000000000001,0.8633333333333334,0.8640416666666666
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.7,paws_back_google,adv-all,13.923633969716906,0.2220077220077104,0.7595000000000001,0.8633333333333334,0.86525
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.8,paws_back_google,adv-all,13.934606100504718,0.23166023166023186,0.7595000000000001,0.8633333333333334,0.8653333333333334
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.9,paws_back_google,adv-all,14.093701996927793,0.3716216216216128,0.7595000000000001,0.8633333333333334,0.8665416666666667
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.1,paws_back_google,adv-fact,8.86550382009513,-9.902171319494164,0.7707777777777778,0.9313333333333333,0.839111111111111
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.2,paws_back_google,adv-fact,14.653308346547494,-5.112145072774999,0.7707777777777778,0.9313333333333333,0.8837222222222222
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.3,paws_back_google,adv-fact,17.377829032723078,-2.85731329038416,0.7707777777777778,0.9313333333333333,0.9047222222222222
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.4,paws_back_google,adv-fact,18.624765748882815,-1.825340014316382,0.7707777777777778,0.9313333333333333,0.9143333333333334
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.5,paws_back_google,adv-fact,19.35995387054922,-1.2168933428776039,0.7707777777777778,0.9313333333333333,0.9199999999999999
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.6,paws_back_google,adv-fact,19.79241747152948,-0.8589835361488912,0.7707777777777778,0.9313333333333333,0.9233333333333333
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.7,paws_back_google,adv-fact,20.181634712411707,-0.536864710093057,0.7707777777777778,0.9313333333333333,0.9263333333333333
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.8,paws_back_google,adv-fact,20.390658786218825,-0.3638749701741824,0.7707777777777778,0.9313333333333333,0.9279444444444445
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.9,paws_back_google,adv-fact,20.83753784056509,0.005965163445481723,0.7707777777777778,0.9313333333333333,0.9313888888888889
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.1,paws_ori_google,adv-all,12.044266413198464,-18.354524316034233,0.6137083333333333,0.8422083333333333,0.687625
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.2,paws_ori_google,adv-all,21.915948129540375,-11.161133923712459,0.6137083333333333,0.8422083333333333,0.7482083333333334
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.3,paws_ori_google,adv-all,27.51035372394595,-7.084549547321043,0.6137083333333333,0.8422083333333333,0.7825416666666666
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.4,paws_ori_google,adv-all,30.341503157037153,-5.021520803443322,0.6137083333333333,0.8422083333333333,0.7999166666666667
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.5,paws_ori_google,adv-all,31.95736302532419,-3.84406075298076,0.6137083333333333,0.8422083333333333,0.8098333333333333
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.6,paws_ori_google,adv-all,33.07760200964088,-3.0277544154751723,0.6137083333333333,0.8422083333333333,0.8167083333333335
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.7,paws_ori_google,adv-all,33.987371851449524,-2.364814723197945,0.6137083333333333,0.8422083333333333,0.8222916666666666
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.8,paws_ori_google,adv-all,34.73419784099395,-1.8206104981942417,0.6137083333333333,0.8422083333333333,0.8268749999999999
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.9,paws_ori_google,adv-all,35.78654355353385,-1.0537772720526353,0.6137083333333333,0.8422083333333333,0.8333333333333334
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.1,paws_ori_google,adv-fact,16.216707572038892,-22.655777374470667,0.6111666666666667,0.9183333333333334,0.7102777777777778
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.2,paws_ori_google,adv-fact,29.651849831833477,-13.714458560193583,0.6111666666666667,0.9183333333333334,0.792388888888889
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.3,paws_ori_google,adv-fact,37.56931188073811,-8.44525105868119,0.6111666666666667,0.9183333333333334,0.8407777777777778
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.4,paws_ori_google,adv-fact,41.69620943550586,-5.6987295825771325,0.6111666666666667,0.9183333333333334,0.8660000000000001
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.5,paws_ori_google,adv-fact,44.1868921007181,-4.041137326073815,0.6111666666666667,0.9183333333333334,0.8812222222222222
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.6,paws_ori_google,adv-fact,45.83219707299334,-2.946158499697537,0.6111666666666667,0.9183333333333334,0.8912777777777777
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.7,paws_ori_google,adv-fact,47.104808653758724,-2.0992135511191954,0.6111666666666667,0.9183333333333334,0.8990555555555555
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.8,paws_ori_google,adv-fact,48.12289791837105,-1.4216575922565078,0.6111666666666667,0.9183333333333334,0.9052777777777778
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.9,paws_ori_google,adv-fact,49.24097809290062,-0.6775559588626878,0.6111666666666667,0.9183333333333334,0.9121111111111111
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.1,wmt20_google-de,adv-all,9.325681492109045,-24.963072378138843,0.5808333333333333,0.84625,0.635
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.2,wmt20_google-de,adv-all,19.368723098995705,-18.06991629739044,0.5808333333333333,0.84625,0.6933333333333334
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.3,wmt20_google-de,adv-all,27.618364418938306,-12.407680945347119,0.5808333333333333,0.84625,0.74125
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.4,wmt20_google-de,adv-all,32.49641319942613,-9.059576563269314,0.5808333333333333,0.84625,0.7695833333333334
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.5,wmt20_google-de,adv-all,36.441893830702995,-6.351550960118178,0.5808333333333333,0.84625,0.7924999999999999
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.6,wmt20_google-de,adv-all,38.66571018651365,-4.82520925652386,0.5808333333333333,0.84625,0.8054166666666668
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.7,wmt20_google-de,adv-all,40.02869440459108,-3.8897095027080435,0.5808333333333333,0.84625,0.8133333333333331
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.8,wmt20_google-de,adv-all,41.17647058823529,-3.1019202363367797,0.5808333333333333,0.84625,0.82
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.9,wmt20_google-de,adv-all,43.472022955523684,-1.526341703594278,0.5808333333333333,0.84625,0.8333333333333334
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.1,wmt20_google-de,adv-fact,13.104838709677452,-31.376146788990795,0.5511111111111111,0.9083333333333332,0.6233333333333335
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.2,wmt20_google-de,adv-fact,27.016129032258057,-22.935779816513758,0.5511111111111111,0.9083333333333332,0.7
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.3,wmt20_google-de,adv-fact,38.50806451612901,-15.96330275229358,0.5511111111111111,0.9083333333333332,0.7633333333333332
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.4,wmt20_google-de,adv-fact,45.56451612903227,-11.681957186544324,0.5511111111111111,0.9083333333333332,0.8022222222222223
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.5,wmt20_google-de,adv-fact,50.705645161290334,-8.562691131498454,0.5511111111111111,0.9083333333333332,0.8305555555555556
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.6,wmt20_google-de,adv-fact,53.52822580645162,-6.85015290519876,0.5511111111111111,0.9083333333333332,0.8461111111111111
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.7,wmt20_google-de,adv-fact,55.947580645161295,-5.382262996941883,0.5511111111111111,0.9083333333333332,0.8594444444444445
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.8,wmt20_google-de,adv-fact,57.66129032258064,-4.342507645259934,0.5511111111111111,0.9083333333333332,0.8688888888888888
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.9,wmt20_google-de,adv-fact,60.78629032258064,-2.4464831804281264,0.5511111111111111,0.9083333333333332,0.8861111111111111
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.1,xpaws-de,adv-all,14.550088251773813,-28.45258885383291,0.5308106042523137,0.8498476826486449,0.6080440156207992
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.2,xpaws-de,adv-all,30.051298201448688,-18.77061079114669,0.5308106042523137,0.8498476826486449,0.6903260818210882
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.3,xpaws-de,adv-all,39.499232399260656,-12.869478431937726,0.5308106042523137,0.8498476826486449,0.7404767184258549
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.4,xpaws-de,adv-all,45.975069854081326,-8.824702806122113,0.5308106042523137,0.8498476826486449,0.7748511503501861
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.5,xpaws-de,adv-all,48.31498049460868,-7.363206344634141,0.5308106042523137,0.8498476826486449,0.7872716441601336
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.6,xpaws-de,adv-all,50.24014786696155,-6.160756450294724,0.5308106042523137,0.8498476826486449,0.7974906367221882
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.7,xpaws-de,adv-all,51.68705581125765,-5.257024998306027,0.5308106042523137,0.8498476826486449,0.8051709775242811
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.8,xpaws-de,adv-all,53.9736697313152,-3.8288174013697356,0.5308106042523137,0.8498476826486449,0.8173085666902561
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.9,xpaws-de,adv-all,55.99025516806461,-2.569268242076541,0.5308106042523137,0.8498476826486449,0.8280128160323298
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.1,xpaws-de,adv-fact,18.854272667462098,-30.450605226499956,0.5427198249138498,0.9274641463440276,0.64504570052348
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.2,xpaws-de,adv-fact,38.78649235456971,-18.786962139731163,0.5427198249138498,0.9274641463440276,0.7532218083107943
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.3,xpaws-de,adv-fact,51.148014612465595,-11.5534283994572,0.5427198249138498,0.9274641463440276,0.8203102402655335
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.4,xpaws-de,adv-fact,59.1957268041274,-6.844186571799915,0.5427198249138498,0.9274641463440276,0.863986769781691
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.5,xpaws-de,adv-fact,62.07573255485003,-5.158907175346263,0.5427198249138498,0.9274641463440276,0.8796171319495216
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.6,xpaws-de,adv-fact,64.2065212586227,-3.9120435884373617,0.5427198249138498,0.9274641463440276,0.8911813446719208
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.7,xpaws-de,adv-fact,65.74030598375352,-3.0145260070194344,0.5427198249138498,0.9274641463440276,0.8995054984467061
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.8,xpaws-de,adv-fact,67.38448771529364,-2.0524079294792092,0.5427198249138498,0.9274641463440276,0.9084287986613861
ref,SentSim_new_WMD_ref,NLI1Score_monolingual,0.9,xpaws-de,adv-fact,68.87703140066284,-1.179023172997877,0.5427198249138498,0.9274641463440276,0.9165291291373846
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.1,wmt15,mt,5.300754980591545,43.494811219005854,0.7531099564222598,0.5526544571261869,0.7930304699466435
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.2,wmt15,mt,7.021353436545627,45.83949479384205,0.7531099564222598,0.5526544571261869,0.8059884682284814
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.3,wmt15,mt,5.532177889329906,43.81017445270047,0.7531099564222598,0.5526544571261869,0.7947733389137941
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.4,wmt15,mt,1.8026351133832597,38.72787436219959,0.7531099564222598,0.5526544571261869,0.7666857809391128
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.5,wmt15,mt,-3.111192207132259,32.031733163115796,0.7531099564222598,0.5526544571261869,0.7296792581469133
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.6,wmt15,mt,-8.399213901947169,24.825672057862263,0.7531099564222598,0.5526544571261869,0.689854640265493
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.7,wmt15,mt,-13.56882248715319,17.78097415282809,0.7531099564222598,0.5526544571261869,0.6509218033022466
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.8,wmt15,mt,-18.375326095960645,11.23108447638257,0.7531099564222598,0.5526544571261869,0.6147235460685224
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.9,wmt15,mt,-22.727686285152217,5.300062388076808,0.7531099564222598,0.5526544571261869,0.581945488144362
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.1,wmt16,mt,4.802899432469979,52.87336676670621,0.7163618057337994,0.4911044734047991,0.7507679428358197
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.2,wmt16,mt,6.487544256738071,55.330716014547534,0.7163618057337994,0.4911044734047991,0.7628360949191476
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.3,wmt16,mt,5.052125790971427,53.23690701909849,0.7163618057337994,0.4911044734047991,0.7525533052779453
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.4,wmt16,mt,1.1699517697047377,47.57407692356575,0.7163618057337994,0.4911044734047991,0.7247428933574708
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.5,wmt16,mt,-4.191475738400263,39.75349678429425,0.7163618057337994,0.4911044734047991,0.6863356744473011
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.6,wmt16,mt,-10.15491141299765,31.05478239748656,0.7163618057337994,0.4911044734047991,0.6436158989649817
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.7,wmt16,mt,-16.11368156101889,22.36287349754323,0.7163618057337994,0.4911044734047991,0.6009295455330902
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.8,wmt16,mt,-21.72874284301217,14.172324119347843,0.7163618057337994,0.4911044734047991,0.5607053911403437
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.9,wmt16,mt,-26.851274767315765,6.700214989935676,0.7163618057337994,0.4911044734047991,0.5240095289481121
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.1,wmt17,mt,6.225644204760193,39.66735246105244,0.7212746832667308,0.5485739260358534,0.7661786787859285
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.2,wmt17,mt,8.863293031557243,43.13537970737942,0.7212746832667308,0.5485739260358534,0.7852033720070976
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.3,wmt17,mt,8.061524241642944,42.081199946818245,0.7212746832667308,0.5485739260358534,0.7794204167071117
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.4,wmt17,mt,4.7332442803964065,37.70511869151956,0.7212746832667308,0.5485739260358534,0.7554143759584007
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.5,wmt17,mt,-0.013167410696093855,31.464452800077787,0.7212746832667308,0.5485739260358534,0.7211797100669382
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.6,wmt17,mt,-5.2869121085386706,24.53044016106403,0.7212746832667308,0.5485739260358534,0.6831415247012781
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.7,wmt17,mt,-10.527975052855204,17.6393980685971,0.7212746832667308,0.5485739260358534,0.645339064549849
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.8,wmt17,mt,-15.446910016088596,11.171895532969963,0.7212746832667308,0.5485739260358534,0.6098600319736909
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.9,wmt17,mt,-19.926492984760912,5.282060756745116,0.7212746832667308,0.5485739260358534,0.5775499341047292
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.1,wmt20_mqm,mt,7.3801723629497324,38.87027640635763,0.4141544296754225,0.32024112858603077,0.4447197404342601
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.2,wmt20_mqm,mt,9.117270086100685,41.116792086584475,0.4141544296754225,0.32024112858603077,0.4519140076024807
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.3,wmt20_mqm,mt,6.758458467541091,38.066239882657094,0.4141544296754225,0.32024112858603077,0.4421448847965176
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.4,wmt20_mqm,mt,2.336160278169586,32.34706698141064,0.4141544296754225,0.32024112858603077,0.4238297409517795
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.5,wmt20_mqm,mt,-2.710518531806549,25.82040879253527,0.4141544296754225,0.32024112858603077,0.40292869710877244
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.6,wmt20_mqm,mt,-7.634585041827381,19.452319952273537,0.4141544296754225,0.32024112858603077,0.3825354575373572
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.7,wmt20_mqm,mt,-12.13195575522318,13.636058902141096,0.4141544296754225,0.32024112858603077,0.36390939750890333
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.8,wmt20_mqm,mt,-16.121621010706093,8.476392041809993,0.4141544296754225,0.32024112858603077,0.3473860221240996
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.9,wmt20_mqm,mt,-19.619296977251775,3.952994308639041,0.4141544296754225,0.32024112858603077,0.332900242172958
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.1,wmt21.news_mqm,mt,9.077514924327245,26.903526581758396,0.32791524264904903,0.2818533159590499,0.35768179773966036
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.2,wmt21.news_mqm,mt,11.439554272180489,29.65158261672955,0.32791524264904903,0.2818533159590499,0.36542728479863934
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.3,wmt21.news_mqm,mt,9.610787157280997,27.523948921201217,0.32791524264904903,0.2818533159590499,0.35943047867633066
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.4,wmt21.news_mqm,mt,5.9576066265604455,23.273746733244494,0.32791524264904903,0.2818533159590499,0.34745114287461054
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.5,wmt21.news_mqm,mt,1.8464733364639476,18.490750777360688,0.32791524264904903,0.2818533159590499,0.3339701101707648
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.6,wmt21.news_mqm,mt,-2.1100312246644157,13.887653777100544,0.32791524264904903,0.2818533159590499,0.32099612863872
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.7,wmt21.news_mqm,mt,-5.692816947467834,9.719350680665361,0.32791524264904903,0.2818533159590499,0.3092476281421937
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.8,wmt21.news_mqm,mt,-8.857112008581044,6.037930154362665,0.32791524264904903,0.2818533159590499,0.29887142231441244
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.9,wmt21.news_mqm,mt,-11.626569481361434,2.8158736172490584,0.32791524264904903,0.2818533159590499,0.2897899491224824
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.1,wmt21.news,mt,1.954355288672375,7.668291167420191,0.6861350359038629,0.6497219791272794,0.6995445522654842
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.2,wmt21.news,mt,3.41997547584597,9.21605065848519,0.6861350359038629,0.6497219791272794,0.709600685862962
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.3,wmt21.news,mt,4.3482030011054835,10.19629982171401,0.6861350359038629,0.6497219791272794,0.7159695801266709
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.4,wmt21.news,mt,4.704381141994772,10.572439631260716,0.6861350359038629,0.6497219791272794,0.7184134431415433
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.5,wmt21.news,mt,4.468921928413452,10.323784327677602,0.6861350359038629,0.6497219791272794,0.7167978749818982
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.6,wmt21.news,mt,3.636524542818927,9.444736014092237,0.6861350359038629,0.6497219791272794,0.7110865048813864
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.7,wmt21.news,mt,2.214547316468518,7.943065412511309,0.6861350359038629,0.6497219791272794,0.7013298209288222
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.8,wmt21.news,mt,0.22282378760627572,5.839717613161658,0.6861350359038629,0.6497219791272794,0.6876639079789576
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.9,wmt21.news,mt,-2.3032289660926653,3.17209461050079,0.6861350359038629,0.6497219791272794,0.6703317750104149
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.1,wmt20,mt,2.719243305726383,-3.6620822572518232,0.8352951726495519,0.8906242742406242,0.8580088807148805
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.2,wmt20,mt,4.8847389434111355,-1.6311157713068907,0.8352951726495519,0.8906242742406242,0.8760971612403978
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.3,wmt20,mt,6.531691675713994,-0.0864782550573722,0.8352951726495519,0.8906242742406242,0.8898540779091435
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.4,wmt20,mt,7.696284096589648,1.0057650796430122,0.8352951726495519,0.8906242742406242,0.8995818621817604
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.5,wmt20,mt,8.415284195344507,1.6800980492182644,0.8352951726495519,0.8906242742406242,0.9055876352980052
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.6,wmt20,mt,8.726072834755374,1.9715792694394,0.8352951726495519,0.8906242742406242,0.9081836378001474
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.7,wmt20,mt,8.666366118347222,1.915581770344724,0.8352951726495519,0.8906242742406242,0.9076849104802426
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.8,wmt20,mt,8.273267921730534,1.5469043880769568,0.8352951726495519,0.8906242742406242,0.904401380220131
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.9,wmt20,mt,7.5818404841419165,0.8984311569294481,0.8352951726495519,0.8906242742406242,0.8986259202115787
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.1,paws_back_google,adv-all,9.437243123616783,-1.3442903287098966,0.7907500000000001,0.8771666666666668,0.8653749999999998
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.2,paws_back_google,adv-all,13.331225629676457,2.1660649819494475,0.7907500000000001,0.8771666666666668,0.8961666666666667
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.3,paws_back_google,adv-all,14.611655601222465,3.3203496104883095,0.7907500000000001,0.8771666666666668,0.9062916666666667
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.4,paws_back_google,adv-all,14.912003372325836,3.591107733231981,0.7907500000000001,0.8771666666666668,0.9086666666666666
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.5,paws_back_google,adv-all,14.885657076615008,3.5673570207106016,0.7907500000000001,0.8771666666666668,0.9084583333333333
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.6,paws_back_google,adv-all,14.680155970070619,3.3821014630438984,0.7907500000000001,0.8771666666666668,0.9068333333333335
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.7,paws_back_google,adv-all,14.479924122668345,3.2015960478814254,0.7907500000000001,0.8771666666666668,0.90525
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.8,paws_back_google,adv-all,14.300769311834753,3.0400912027360762,0.7907500000000001,0.8771666666666668,0.9038333333333334
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.9,paws_back_google,adv-all,13.984613763304882,2.7550826524795746,0.7907500000000001,0.8771666666666668,0.9013333333333334
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.1,paws_back_google,adv-fact,13.18139601343144,-5.987775206219212,0.7776111111111111,0.9361666666666666,0.8801111111111111
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.2,paws_back_google,adv-fact,18.761163106379918,-1.3530354281645058,0.7776111111111111,0.9361666666666666,0.9234999999999999
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.3,paws_back_google,adv-fact,20.640137172251194,0.20770280695508564,0.7776111111111111,0.9361666666666666,0.9381111111111111
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.4,paws_back_google,adv-fact,21.283132099735642,0.7417957391252719,0.7776111111111111,0.9361666666666666,0.943111111111111
