dataset,metric,nli,nli_weight,avg
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,1.0,0.9310459342023587
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.0,0.5740068280571075
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.1,0.6635692116697703
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.2,0.7542830540037244
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.3,0.8135630043451273
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.4,0.8493140906269399
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.5,0.8687585350713842
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.6,0.8822222222222221
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.7,0.8855555555555555
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.8,0.8855555555555555
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.9,0.8927777777777778
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,1.0,0.8955555555555557
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.0,0.2511949099937926
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.1,0.3365114835505897
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.2,0.43428615766604595
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.3,0.566409062693979
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.4,0.6613097454996897
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.5,0.7142830540037245
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.6,0.7627467411545623
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.7,0.7917659838609559
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.8,0.8196089385474861
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.9,0.8481378026070764
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,1.0,0.9310459342023587
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.0,0.2511949099937926
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.1,0.32820918684047173
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.2,0.40588454376163874
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.3,0.4985630043451273
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.4,0.5626474239602731
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.5,0.6170918684047175
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.6,0.6444444444444444
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.7,0.6755555555555556
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.8,0.7055555555555555
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.9,0.7372222222222222
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,1.0,0.8955555555555557
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.0,0.698274363749224
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.1,0.8082029795158286
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.2,0.8548696461824954
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.3,0.8809807572936065
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.4,0.896536312849162
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.5,0.9043140906269398
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.6,0.9143140906269398
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.7,0.9170918684047176
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.8,0.9215363128491622
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.9,0.9248696461824955
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,1.0,0.9310459342023587
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.0,0.698274363749224
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.1,0.8054903786468032
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.2,0.8416666666666667
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.3,0.875
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.4,0.8883333333333332
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.5,0.8977777777777778
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.6,0.8988888888888888
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.7,0.8983333333333334
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.8,0.9038888888888889
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.9,0.8988888888888888
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,1.0,0.8955555555555557
