dataset,metric,nli,nli_weight,aggregation,level,correlation,coherence,consistency,fluency,relevance,avg
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.0,max,system,kendall,0.4411764705882352,-0.044117647058823525,0.18450310115418653,0.3676470588235294,0.2373022458767819
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.1,max,system,kendall,0.4705882352941176,0.014705882352941175,0.273064589708196,0.4264705882352941,0.2962073238976372
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.2,max,system,kendall,0.5294117647058822,0.16176470588235295,0.4206670706315453,0.5441176470588235,0.41399029706965096
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.3,max,system,kendall,0.5441176470588235,0.20588235294117643,0.4354273187238802,0.5588235294117646,0.4360627120339111
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.4,max,system,kendall,0.5735294117647058,0.2352941176470588,0.46494781490855003,0.588235294117647,0.4655016596094904
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.5,max,system,kendall,0.6176470588235293,0.2794117647058823,0.479708063000885,0.6323529411764706,0.5022799569266918
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.6,max,system,kendall,0.6029411764705882,0.3529411764705882,0.49446831109321987,0.5588235294117646,0.5022935483615402
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.7,max,system,kendall,0.5294117647058822,0.5441176470588235,0.479708063000885,0.5735294117647058,0.531691721632574
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.8,max,system,kendall,0.3529411764705882,0.6911764705882353,0.5682695515548944,0.5147058823529411,0.5317732702416648
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.9,max,system,kendall,0.2205882352941176,0.7058823529411764,0.5387490553702247,0.3823529411764705,0.4618931461954973
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,1.0,max,system,kendall,0.0588235294117647,0.6617647058823529,0.4354273187238802,0.19117647058823525,0.33679800615155825
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.0,mean,system,kendall,0.48529411764705876,0.1764705882352941,0.3763863263545405,0.49999999999999994,0.3845377580592233
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.1,mean,system,kendall,0.6323529411764706,0.2647058823529411,0.4354273187238802,0.6176470588235293,0.48753330026920527
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.2,mean,system,kendall,0.6176470588235293,0.2794117647058823,0.45018756681621513,0.6029411764705882,0.48754689170405374
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.3,mean,system,kendall,0.5735294117647058,0.3529411764705882,0.40590682253921034,0.5294117647058822,0.46544729387009665
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.4,mean,system,kendall,0.5735294117647058,0.3529411764705882,0.3763863263545405,0.5294117647058822,0.4580671698239292
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.5,mean,system,kendall,0.5588235294117646,0.48529411764705876,0.45018756681621513,0.5441176470588235,0.5096057152334655
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.6,mean,system,kendall,0.4705882352941176,0.6323529411764706,0.5239888072778897,0.48529411764705876,0.5280560253488842
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.7,mean,system,kendall,0.3823529411764705,0.6911764705882353,0.5535093034625596,0.5147058823529411,0.5354361493950517
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.8,mean,system,kendall,0.2941176470588235,0.6911764705882353,0.5239888072778897,0.45588235294117646,0.4912913194665312
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.9,mean,system,kendall,0.20588235294117643,0.6617647058823529,0.49446831109321987,0.3676470588235294,0.43244060718506966
summ,BARTScore_bart-large-cnn,NLI1Score_monolingual,1.0,mean,system,kendall,0.13235294117647056,0.6176470588235293,0.479708063000885,0.2647058823529411,0.3736034863384565
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.0,max,system,kendall,0.4411764705882352,-0.044117647058823525,0.18450310115418653,0.3676470588235294,0.2373022458767819
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.1,max,system,kendall,0.49999999999999994,0.16176470588235295,0.39114657444687545,0.48529411764705876,0.38455134949407177
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.2,max,system,kendall,0.6176470588235293,0.24999999999999997,0.45018756681621513,0.6029411764705882,0.4801939505275832
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.3,max,system,kendall,0.6323529411764706,0.2647058823529411,0.4354273187238802,0.6176470588235293,0.48753330026920527
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.4,max,system,kendall,0.6323529411764706,0.2941176470588235,0.46494781490855003,0.6176470588235293,0.5022663654918433
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.5,max,system,kendall,0.6323529411764706,0.3823529411764705,0.4354273187238802,0.588235294117647,0.5095921237986171
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.6,max,system,kendall,0.6176470588235293,0.45588235294117646,0.479708063000885,0.6323529411764706,0.5463976039855154
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.7,max,system,kendall,0.5294117647058822,0.6323529411764706,0.5535093034625596,0.5147058823529411,0.5574949729244634
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.8,max,system,kendall,0.45588235294117646,0.7352941176470588,0.6273105439242341,0.588235294117647,0.6016805771575291
