dataset,metric,nli,nli_weight,avg
Rank19,BARTScore_bart-large-cnn,NLI2Score_monolingual,1.0,0.8230563002680965
Rank19,SUPERT_default,NLI1Score_monolingual,0.0,0.6675603217158177
Rank19,SUPERT_default,NLI1Score_monolingual,0.1,0.7319034852546917
Rank19,SUPERT_default,NLI1Score_monolingual,0.2,0.8042895442359249
Rank19,SUPERT_default,NLI1Score_monolingual,0.3,0.8257372654155496
Rank19,SUPERT_default,NLI1Score_monolingual,0.4,0.8498659517426274
Rank19,SUPERT_default,NLI1Score_monolingual,0.5,0.8525469168900804
Rank19,SUPERT_default,NLI1Score_monolingual,0.6,0.8552278820375335
Rank19,SUPERT_default,NLI1Score_monolingual,0.7,0.8579088471849866
Rank19,SUPERT_default,NLI1Score_monolingual,0.8,0.8659517426273459
Rank19,SUPERT_default,NLI1Score_monolingual,0.9,0.8766756032171582
Rank19,SUPERT_default,NLI1Score_monolingual,1.0,0.8766756032171582
Rank19,SUPERT_default,NLI2Score_monolingual,0.0,0.6675603217158177
Rank19,SUPERT_default,NLI2Score_monolingual,0.1,0.7050938337801609
Rank19,SUPERT_default,NLI2Score_monolingual,0.2,0.7372654155495979
Rank19,SUPERT_default,NLI2Score_monolingual,0.3,0.7560321715817694
Rank19,SUPERT_default,NLI2Score_monolingual,0.4,0.7587131367292225
Rank19,SUPERT_default,NLI2Score_monolingual,0.5,0.7774798927613941
Rank19,SUPERT_default,NLI2Score_monolingual,0.6,0.8016085790884718
Rank19,SUPERT_default,NLI2Score_monolingual,0.7,0.8150134048257373
Rank19,SUPERT_default,NLI2Score_monolingual,0.8,0.8176943699731903
Rank19,SUPERT_default,NLI2Score_monolingual,0.9,0.8310991957104558
Rank19,SUPERT_default,NLI2Score_monolingual,1.0,0.8230563002680965
